finding,ICD10_code,PFx,PFx_ICD10_code,_0_agent_icd10_codes,_0_icd10_matches,_0_pfx_icd10_matches,_0_flesch,accuracy_agent_icd10,accuracy_pfx_icd10,readability_difference,overall_score,log_overall_score
Adrenal Hyperplasia,E27.0,"Adrenal hyperplasia is a condition where the adrenal glands, which sit on top of your kidneys, become larger than normal. This is often found by chance during imaging tests for other reasons. Most of the time, adrenal hyperplasia does not cause any symptoms and does not need treatment. However, in some cases, it can affect hormone levels in the body, which might lead to symptoms like fatigue, weight changes, or high blood pressure. If you notice any unusual symptoms, it's important to talk to your healthcare provider for further evaluation.",E27.0,E27.0,True,True,70.13,1.0,1.0,14.870000000000005,1.6126023944549466,4.574000000000002
Adrenal Hyperplasia,E27.0,"Adrenal hyperplasia is a condition where the adrenal glands, located on top of your kidneys, become larger than normal. This is often found by chance during imaging tests for other reasons. Most of the time, adrenal hyperplasia does not cause any symptoms and does not need treatment. However, in some cases, it can affect hormone levels in your body, which might require further evaluation. If you experience symptoms like fatigue, weight changes, or high blood pressure, it might be related to this condition, and you should discuss it with your healthcare provider.",E27.0,E27.0,True,True,61.26,1.0,1.0,23.74,1.6080840743734843,6.348000000000001
Adrenal Hyperplasia,E27.0,"Adrenal hyperplasia is a condition where the adrenal glands, which sit on top of your kidneys, become larger than normal. This is often found by chance during imaging tests for other reasons. Most of the time, adrenal hyperplasia does not cause any symptoms and does not need treatment. However, in some cases, it can lead to hormone imbalances that might require attention. It's important to understand that this condition is usually not serious, but if you notice unusual symptoms like fatigue or changes in blood pressure, it might be related to hormone levels.",E27.0,E27.0,True,True,61.06,1.0,1.0,23.94,1.6080192461908582,6.388
Adrenal Hyperplasia,E27.0,"Adrenal hyperplasia is a condition where the adrenal glands, located on top of your kidneys, become larger than normal. This is often found by chance during imaging tests for other reasons. The adrenal glands make important hormones that help control many functions in your body. When they are larger, it might mean they are making too much or too little of these hormones. Most of the time, people with adrenal hyperplasia do not have any symptoms and do not need treatment. However, if there are symptoms like fatigue, weight changes, or blood pressure issues, further evaluation might be needed.",E27.0,E27.0,True,True,71.65,1.0,1.0,13.349999999999994,1.6139372822299654,4.27
Adrenal Hyperplasia,E27.0,"Adrenal hyperplasia is a condition where the adrenal glands, which sit on top of your kidneys, become larger than normal. This is often found by chance during imaging tests for other reasons. Most of the time, adrenal hyperplasia doesn't cause any symptoms and doesn't need treatment. However, in some cases, it can affect hormone levels in your body, which might lead to symptoms like fatigue, weight changes, or high blood pressure. If you notice any unusual symptoms, it's important to talk to your healthcare provider for further advice.",E27.0,E27.0,True,True,70.53,1.0,1.0,14.47,1.612928248222366,4.494
Adrenal Mass,R93.8,"An adrenal mass is a growth that is found on one of the adrenal glands, which are located on top of the kidneys. These masses are often discovered by accident during imaging tests for other reasons. Most adrenal masses are non-cancerous and do not cause any symptoms. However, some can produce hormones that might lead to symptoms like high blood pressure or weight changes. It's important to monitor the mass to ensure it doesn't grow or cause problems. If there are any concerns, further tests might be needed to understand the nature of the mass.",D44.1,D44.1,False,False,72.36,0.0,0.0,12.64,0.0146627565982404,2.5280000000000005
Adrenal Mass,R93.8,"An adrenal mass is a growth that is found on one of the adrenal glands, which are located on top of the kidneys. These masses are often discovered by accident during imaging tests for other reasons. Most adrenal masses are non-cancerous and do not cause any symptoms. However, some can produce hormones that might lead to symptoms like high blood pressure or weight changes. It's important to monitor the mass to ensure it doesn't grow or cause problems. If there are any concerns, further tests might be needed to understand the nature of the mass.",D44.1,D44.1,False,False,72.36,0.0,0.0,12.64,0.0146627565982404,2.5280000000000005
Adrenal Mass,R93.8,"An adrenal mass is a growth that is found on one of the adrenal glands, which are located on top of the kidneys. These masses are often discovered by accident during imaging tests for other reasons. Most adrenal masses are non-cancerous and do not cause any symptoms. However, some can produce hormones that might lead to symptoms like high blood pressure or weight changes. It's important to monitor the mass to ensure it doesn't grow or cause problems. If there are any concerns, further tests might be needed to understand the nature of the mass.",D44.1,D44.1,False,False,72.36,0.0,0.0,12.64,0.0146627565982404,2.5280000000000005
Adrenal Mass,R93.8,"An adrenal mass is a growth that is found on one of the adrenal glands, which are located on top of the kidneys. These masses are often discovered by accident during imaging tests for other reasons. Most adrenal masses are non-cancerous and do not cause any symptoms. However, some can produce hormones that might lead to symptoms like high blood pressure or weight changes. It's important to monitor the mass to ensure it doesn't grow or cause problems. If there are any concerns, further tests might be needed to understand the nature of the mass.",D44.1,D44.1,False,False,72.36,0.0,0.0,12.64,0.0146627565982404,2.5280000000000005
Adrenal Mass,R93.8,"An adrenal mass is a growth that is found on one of the adrenal glands, which are located on top of the kidneys. These masses are often discovered by accident during imaging tests for other reasons. Most adrenal masses are non-cancerous and do not cause any symptoms. However, some can produce hormones that might lead to symptoms like high blood pressure or weight gain. It's important to monitor the mass to ensure it doesn't grow or cause problems. If there are any concerns, further tests might be needed to understand the nature of the mass.",D44.1,D44.1,False,False,72.36,0.0,0.0,12.64,0.0146627565982404,2.5280000000000005
Adrenal Cortical Adenoma,D35.00,"An adrenal cortical adenoma is a small, non-cancerous tumor found in the adrenal gland, which is located on top of the kidneys. These adenomas are often discovered by accident during imaging tests for other reasons. Most of the time, they do not cause any symptoms and do not require treatment. However, in some cases, they can produce hormones that might lead to symptoms like high blood pressure or weight gain. If you experience any unusual symptoms, it is important to discuss them with your healthcare provider to determine if further evaluation is needed.",D35.00,D35.00,True,True,61.06,1.0,1.0,23.94,1.6080192461908582,6.388
Adrenal Cortical Adenoma,D35.00,"An adrenal cortical adenoma is a small, non-cancerous tumor found in the adrenal gland, which is located on top of the kidneys. These adenomas are often discovered by accident during imaging tests for other reasons. Most of the time, they do not cause any symptoms and do not require treatment. However, in some cases, they can produce hormones that might lead to symptoms like high blood pressure or weight gain. If you experience any unusual symptoms, it is important to discuss them with your healthcare provider to determine if further evaluation is needed.",D35.00,D35.00,True,True,61.06,1.0,1.0,23.94,1.6080192461908582,6.388
Adrenal Cortical Adenoma,D35.00,"An adrenal cortical adenoma is a small, non-cancerous tumor found in the adrenal gland, which is located on top of the kidneys. These adenomas are often discovered by accident during imaging tests for other reasons. Most of the time, they do not cause any symptoms and do not need treatment. However, in some cases, they can produce hormones that might lead to symptoms like high blood pressure or weight gain. If you experience any unusual symptoms, it is important to talk to your doctor to see if further evaluation is needed.",D35.00,D35.00,True,True,61.46,1.0,1.0,23.54,1.6081499592502038,6.308
Adrenal Cortical Adenoma,D35.00,"An adrenal cortical adenoma is a small, non-cancerous tumor found in the adrenal gland, which is located on top of the kidneys. These adenomas are often discovered by accident during imaging tests for other reasons. Most of the time, they do not cause any symptoms and do not need treatment. However, in some cases, they can produce hormones that might lead to symptoms like high blood pressure or weight gain. If you experience any unusual symptoms, it is important to talk to your doctor to see if further evaluation is needed.",D35.00,D35.00,True,True,61.46,1.0,1.0,23.54,1.6081499592502038,6.308
Adrenal Cortical Adenoma,D35.00,"An adrenal cortical adenoma is a small, non-cancerous tumor found in the adrenal gland, which is located on top of the kidneys. These adenomas are often discovered by accident during imaging tests for other reasons. Most of the time, they do not cause any symptoms and do not need treatment. However, in some cases, they can produce hormones that might lead to symptoms like high blood pressure or weight gain. If you experience any unusual symptoms, it is important to talk to your doctor, who can help decide if any further tests or treatments are needed.",D35.00,D35.00,True,True,68.91,1.0,1.0,16.090000000000003,1.6117027501462844,4.818000000000001
Adrenal Hyperfunction,E27.8,"Adrenal hyperfunction means that your adrenal glands, which sit on top of your kidneys, are making more hormones than usual. These hormones help control things like your blood pressure, metabolism, and stress response. When there's too much of them, it can lead to symptoms like high blood pressure, weight gain, or feeling anxious. It's important to keep an eye on these symptoms because they can affect your health. If you notice any changes or feel unwell, it's a good idea to talk to a healthcare provider about what might be happening.",E27.8,E27.8,True,True,78.38,1.0,1.0,6.6200000000000045,1.626246719160105,2.9240000000000013
Adrenal Hyperfunction,E27.8,"Adrenal hyperfunction means that your adrenal glands, which sit on top of your kidneys, are making more hormones than usual. These hormones help control things like your blood pressure, metabolism, and stress response. When there's too much of them, it can lead to symptoms like high blood pressure, weight gain, or feeling anxious. It's important to keep an eye on these symptoms because they can affect your health. If you notice any changes or feel unwell, it's a good idea to talk to your healthcare provider about it.",E27.8,E27.8,True,True,78.99,1.0,1.0,6.010000000000005,1.628530670470756,2.8020000000000014
Adrenal Hyperfunction,E27.8,"Adrenal hyperfunction means that your adrenal glands, which sit on top of your kidneys, are making more hormones than usual. These hormones help control things like your blood pressure, metabolism, and stress response. When there's too much of them, it can lead to symptoms like high blood pressure, weight gain, or feeling anxious. It's important to keep an eye on these symptoms because they can affect your health. If you notice any changes or feel unwell, it's a good idea to talk to your healthcare provider about what might be causing it.",E27.8,E27.8,True,True,78.18,1.0,1.0,6.819999999999993,1.6255754475703326,2.963999999999998
Adrenal Hyperfunction,E27.8,"Adrenal hyperfunction means that your adrenal glands, which sit on top of your kidneys, are making more hormones than usual. These hormones help control things like your blood pressure, metabolism, and stress response. When there's too much of them, it can lead to symptoms like high blood pressure, weight gain, or feeling anxious. It's important to keep an eye on these symptoms because they can affect your health. If you notice any changes or feel unwell, it's a good idea to talk to your doctor about it.",E27.8,E27.8,True,True,79.19,1.0,1.0,5.810000000000002,1.6293685756240823,2.7620000000000005
Adrenal Hyperfunction,E27.8,"Adrenal hyperfunction means that your adrenal glands, which sit on top of your kidneys, are making more hormones than usual. These hormones help control things like your blood pressure, metabolism, and stress response. When there's too much of them, it can lead to symptoms like high blood pressure, weight gain, or feeling anxious. It's important to keep an eye on these symptoms because they can affect your health. If you notice any changes or feel unwell, it's a good idea to talk to your healthcare provider about it.",E27.8,E27.8,True,True,78.99,1.0,1.0,6.010000000000005,1.628530670470756,2.8020000000000014
Adrenal Gland Tumor,D44.7,"An adrenal gland tumor is a growth that can be found on one of the adrenal glands, which are located on top of the kidneys. These tumors are often discovered by accident during imaging tests for other reasons. Most adrenal gland tumors are non-cancerous and do not cause any symptoms. However, some can produce hormones that might lead to symptoms like high blood pressure, weight gain, or changes in mood. It's important to monitor these tumors to ensure they do not grow or cause any health issues. If symptoms develop, further evaluation may be needed.",D35.00,D35.00,False,False,72.36,0.0,0.0,12.64,0.0146627565982404,2.5280000000000005
Adrenal Gland Tumor,D44.7,"An adrenal gland tumor is a growth that can be found on one of the adrenal glands, which sit on top of your kidneys. These tumors are often discovered by accident during scans for other reasons. Most adrenal gland tumors are non-cancerous and do not cause any symptoms. However, some can produce hormones that might lead to symptoms like high blood pressure, weight gain, or changes in mood. It's important to monitor these tumors to ensure they don't grow or cause problems. If symptoms occur, further evaluation may be needed to decide on the best course of action.",D35.00,D35.00,False,False,71.85,0.0,0.0,13.150000000000006,0.0141342756183745,2.630000000000001
Adrenal Gland Tumor,D44.7,"An adrenal gland tumor is a growth that can be found on one of the adrenal glands, which sit on top of your kidneys. These tumors are often discovered by accident during scans for other reasons. Most adrenal gland tumors are non-cancerous and do not cause any symptoms. However, some can produce hormones that might lead to symptoms like high blood pressure, weight gain, or changes in mood. It's important to monitor these tumors to ensure they don't grow or cause problems. If symptoms develop, further evaluation may be needed to decide on the best course of action.",D35.00,D35.00,False,False,71.85,0.0,0.0,13.150000000000006,0.0141342756183745,2.630000000000001
Adrenal Gland Tumor,D44.7,"An adrenal gland tumor is a growth that can be found on one of the adrenal glands, which sit on top of your kidneys. These tumors are often discovered by accident during scans for other reasons. Most adrenal gland tumors are non-cancerous and do not cause any symptoms. However, some can produce hormones that might lead to symptoms like high blood pressure, weight gain, or changes in mood. It's important to monitor these tumors to ensure they do not grow or cause problems. If symptoms occur, further evaluation may be needed to decide on the best course of action.",D35.00,D35.00,False,False,71.65,0.0,0.0,13.349999999999994,0.0139372822299651,2.669999999999999
Adrenal Gland Tumor,D44.7,"An adrenal gland tumor is a growth that can be found on one of the adrenal glands, which sit on top of your kidneys. These tumors are often discovered by accident during scans for other reasons. Most adrenal gland tumors are non-cancerous and do not cause any symptoms. However, some can produce hormones that might lead to symptoms like high blood pressure, weight gain, or changes in mood. It's important to monitor these tumors to ensure they do not grow or cause problems. If any symptoms develop, further evaluation may be needed.",D35.00,D35.00,False,False,72.87,0.0,0.0,12.129999999999995,0.0152322924600152,2.4259999999999997
Adrenal Cyst,E27.8,"An adrenal cyst is a fluid-filled sac that is found on the adrenal gland, which sits on top of the kidney. These cysts are often discovered by accident during imaging tests for other reasons. Most adrenal cysts are benign, meaning they are not cancerous, and they usually do not cause any symptoms. Because they are generally harmless, they often do not need any treatment. However, if the cyst becomes very large or starts causing symptoms like pain or hormonal changes, further evaluation might be necessary to decide on the best course of action.",E27.8,D35.01,False,True,69.52,0.0,1.0,15.480000000000004,0.8121359223300971,3.896000000000001
Adrenal Cyst,E27.8,"An adrenal cyst is a fluid-filled sac that is found on the adrenal gland, which is located on top of the kidneys. These cysts are often discovered by accident during imaging tests for other reasons. Most adrenal cysts are benign, meaning they are not cancerous, and they usually do not cause any symptoms. Patients should know that these cysts typically do not require treatment unless they grow large or cause symptoms like pain or hormonal imbalances. In such cases, further evaluation by a healthcare provider may be necessary to decide on the best course of action.",E27.8,D35.00,False,True,68.91,0.0,1.0,16.090000000000003,0.8117027501462845,4.018000000000001
Adrenal Cyst,E27.8,"An adrenal cyst is a fluid-filled sac that is found on the adrenal gland, which is located on top of the kidneys. These cysts are often discovered by accident during imaging tests for other reasons. Most adrenal cysts are benign, meaning they are not cancerous, and they usually do not cause any symptoms. Because they are generally harmless, they often do not require any treatment. However, if the cyst becomes very large or causes symptoms like pain or hormonal changes, further evaluation might be needed to decide on the best course of action.",E27.8,D35.00,False,True,61.06,0.0,1.0,23.94,0.8080192461908581,5.587999999999999
Adrenal Cyst,E27.8,"An adrenal cyst is a fluid-filled sac that can form on the adrenal gland, which is located above the kidneys. These cysts are often found by accident during imaging tests for other reasons. Most adrenal cysts are benign, meaning they are not cancerous, and they usually do not cause any symptoms. Because they are generally harmless, they often do not need any treatment. However, if the cyst becomes very large or causes symptoms like pain or hormonal changes, further evaluation might be necessary to decide if any action is needed.",E27.8,D35.00,False,True,61.67,0.0,1.0,23.33,0.8082203041512537,5.465999999999999
Adrenal Cyst,E27.8,"An adrenal cyst is a fluid-filled sac that is found on the adrenal gland, which is located on top of the kidneys. These cysts are often discovered by accident during imaging tests for other reasons. Most adrenal cysts are benign, meaning they are not cancerous, and they usually do not cause any symptoms. Patients should know that these cysts typically do not require treatment unless they grow large or cause symptoms like pain or hormonal imbalances. In such cases, further evaluation by a healthcare provider may be necessary to decide on the best course of action.",E27.8,D35.00,False,True,68.91,0.0,1.0,16.090000000000003,0.8117027501462845,4.018000000000001
Bladder Diverticulum,N32.3,"A bladder diverticulum is a small pouch that forms in the bladder wall. It is often found by accident during imaging tests for other reasons. Most of the time, these pouches do not cause any problems and do not need treatment. However, if you notice symptoms like frequent urination, pain, or infections, it might be related to the diverticulum. In such cases, it's important to talk to your doctor about what might be causing these symptoms and what can be done to help you feel better.",N32.3,N32.3,True,True,70.94,1.0,1.0,14.060000000000002,1.6132802124833998,4.412000000000001
Bladder Diverticulum,N32.3,"A bladder diverticulum is a small pouch that forms in the bladder wall. It is often found by accident during imaging tests for other reasons. Most of the time, these pouches do not cause any problems and do not need treatment. However, if they become large or cause symptoms like frequent urinary tract infections or trouble emptying the bladder, it might be necessary to discuss further steps. It's important to keep an eye on any symptoms and talk to your healthcare provider if you notice any changes.",N32.3,N32.3,True,True,70.73,1.0,1.0,14.269999999999996,1.6130975769482647,4.453999999999999
Bladder Diverticulum,N32.3,"A bladder diverticulum is a small pouch that forms in the bladder wall. It is often found by accident during imaging tests for other reasons. Most of the time, these pouches do not cause any problems and do not need treatment. However, if they become large or cause symptoms like frequent urinary tract infections or trouble emptying the bladder, it might be necessary to talk to a doctor about possible treatments. These could include monitoring the condition or, in some cases, surgery to remove the diverticulum.",N32.3,N32.3,True,True,62.48,1.0,1.0,22.520000000000003,1.6085034013605444,6.104000000000001
Bladder Diverticulum,N32.3,"A bladder diverticulum is a small pouch that forms in the bladder wall. It is often found by accident during imaging tests for other reasons. Most of the time, these pouches do not cause any problems and do not need treatment. However, if they become large or cause symptoms like frequent urinary tract infections or trouble emptying the bladder, it might be necessary to talk to a doctor about possible treatments. These could include monitoring the condition or, in some cases, surgery to remove the diverticulum.",N32.3,N32.3,True,True,62.48,1.0,1.0,22.520000000000003,1.6085034013605444,6.104000000000001
Bladder Diverticulum,N32.3,"A bladder diverticulum is a small pouch that forms in the bladder wall. It is often found by accident during imaging tests for other reasons. Most of the time, these pouches do not cause any problems and do not need treatment. However, if they become large or cause symptoms like frequent urinary tract infections or trouble emptying the bladder, it might be necessary to talk to a doctor about what to do next. It's important to keep an eye on any symptoms and let your doctor know if anything changes.",N32.3,N32.3,True,True,70.13,1.0,1.0,14.870000000000005,1.6126023944549466,4.574000000000002
Bladder Mass,R93.4,"A bladder mass is a growth or lump found in the bladder, often discovered during imaging tests like an ultrasound or CT scan. It's important to know that not all bladder masses are cancerous. Some can be benign, meaning they are not harmful. However, further tests are usually needed to determine the nature of the mass. These tests might include a urine test or a procedure called a cystoscopy, where a small camera is used to look inside the bladder. Understanding the type of mass is crucial for deciding if any treatment is needed.",N28.89,R93.4,True,False,72.46,1.0,0.0,12.540000000000006,0.8147710487444609,3.3080000000000016
Bladder Mass,R93.4,"A bladder mass is a growth or lump found in the bladder, often discovered during imaging tests for other reasons. It's important to know that not all bladder masses are cancerous. Some can be benign, meaning they are not harmful. However, further evaluation is usually needed to determine the nature of the mass. This might involve additional tests like a cystoscopy, where a small camera is used to look inside the bladder, or a biopsy, where a small sample of tissue is taken for examination. Understanding the type of mass helps in deciding the best course of action.",N28.89,R93.4,True,False,63.39,1.0,0.0,21.61,0.8088456435205662,5.122
Bladder Mass,R93.4,"A bladder mass is a growth or lump found in the bladder, often discovered during imaging tests like an ultrasound or CT scan. It's important to know that not all bladder masses are cancerous. Some can be benign, meaning they are not harmful. However, further evaluation is usually needed to determine the nature of the mass. This might involve additional tests or procedures to understand more about the mass and decide if any treatment is necessary. It's important to keep an eye on any symptoms like blood in urine or changes in urination patterns.",N28.89,R93.4,True,False,64.0,1.0,0.0,21.0,0.8090909090909091,5.0
Bladder Mass,R93.4,"A bladder mass is a growth or lump found in the bladder, often discovered during imaging tests like an ultrasound or CT scan. It's important to know that not all bladder masses are cancerous. Some can be benign, meaning they are not harmful. However, further evaluation is usually needed to determine the nature of the mass. This might involve additional tests or procedures to understand more about the mass and decide if any treatment is necessary. It's important to follow up with your healthcare provider to discuss the findings and next steps.",N28.89,R93.4,True,False,64.41,1.0,0.0,20.590000000000003,0.8092635479388606,4.918000000000001
Bladder Mass,R93.4,"A bladder mass is a growth or lump found in the bladder, often discovered during imaging tests for other reasons. It's important to know that not all bladder masses are cancerous. Some can be benign, meaning they are not harmful. However, further evaluation is usually needed to determine the nature of the mass. This might involve additional tests like a cystoscopy, where a small camera is used to look inside the bladder, or a biopsy, where a small sample of tissue is taken for examination. Understanding the type of mass helps in deciding the best course of action.",N28.89,R93.4,True,False,63.39,1.0,0.0,21.61,0.8088456435205662,5.122
Bladder Wall Thickening,R93.4,"Bladder wall thickening is a condition where the walls of the bladder become thicker than normal. This can be found during imaging tests like an ultrasound or CT scan. Often, it doesn't cause any symptoms and might not need treatment. However, it can sometimes be linked to conditions like bladder infections or inflammation. If you notice symptoms like frequent urination, pain, or blood in your urine, it's important to let your doctor know. They can help determine if any further tests or treatments are needed to address the underlying cause.",N32.89,R93.4,True,False,64.71,1.0,0.0,20.290000000000006,0.8093940817285111,4.858000000000001
Bladder Wall Thickening,R93.4,"Bladder wall thickening is a condition where the walls of the bladder become thicker than normal. This can be found during imaging tests like an ultrasound or CT scan. Often, it doesn't cause any symptoms and might not need treatment. However, sometimes it can be linked to conditions like bladder infections or inflammation. If you notice symptoms like frequent urination, pain, or blood in your urine, it's important to let your doctor know. They can help figure out if any further tests or treatments are needed to keep your bladder healthy.",N32.89,R93.4,True,False,64.51,1.0,0.0,20.489999999999995,0.8093066542577944,4.897999999999999
Bladder Wall Thickening,R93.4,"Bladder wall thickening is a condition where the walls of the bladder become thicker than usual. This can be found during imaging tests like an ultrasound or CT scan. Often, it doesn't cause any symptoms and might not need treatment. However, sometimes it can be linked to conditions like bladder infections or inflammation. If you notice symptoms like frequent urination, pain, or blood in your urine, it's important to let your doctor know. They can help figure out if any further tests or treatments are needed.",N32.89,R93.4,True,False,65.42,1.0,0.0,19.58,0.8097181729834791,4.716
Bladder Wall Thickening,R93.4,"Bladder wall thickening is a condition where the walls of the bladder become thicker than normal. This can be found during imaging tests like an ultrasound or CT scan. Often, it doesn't cause any symptoms and might not need treatment. However, sometimes it can be linked to conditions like bladder infections or inflammation. If you notice symptoms like frequent urination, pain, or blood in your urine, it's important to let your doctor know. They can help figure out if any further tests or treatments are needed.",N32.89,R93.4,True,False,65.42,1.0,0.0,19.58,0.8097181729834791,4.716
Bladder Wall Thickening,R93.4,"Bladder wall thickening is a condition where the walls of the bladder become thicker than normal. This can be found during imaging tests like an ultrasound or CT scan. Often, it doesn't cause any symptoms and might not need treatment. However, sometimes it can be linked to conditions like bladder infections or inflammation. If you notice symptoms like frequent urination, pain, or blood in your urine, it's important to let your doctor know. They can help figure out if any further tests or treatments are needed.",N32.89,R93.4,True,False,65.42,1.0,0.0,19.58,0.8097181729834791,4.716
Bladder Stone,N21.0,"A bladder stone is a hard mass that forms in the bladder, often discovered during imaging tests for other conditions. These stones can vary in size and may not cause any symptoms. However, if they become large or block the flow of urine, they can lead to discomfort, pain, or urinary problems. It's important to drink plenty of water to help prevent stones from forming. If you experience symptoms like pain during urination, frequent urination, or blood in the urine, it might be necessary to seek medical advice for further evaluation and possible treatment.",N21.0,N21.0,True,True,60.85,1.0,1.0,24.15,1.6079522862823064,6.43
Bladder Stone,N21.0,"A bladder stone is a hard mass that forms in the bladder, often discovered during imaging tests for other conditions. These stones can develop when urine in the bladder becomes concentrated, causing minerals to crystallize. Patients should know that small bladder stones might not cause any symptoms and can sometimes pass on their own. However, larger stones can cause discomfort, pain, or urinary problems. If symptoms occur, treatment options may include drinking plenty of water to help flush out the stone or medical procedures to break it up or remove it.",N21.0,N21.0,True,True,61.46,1.0,1.0,23.54,1.6081499592502038,6.308
Bladder Stone,N21.0,"A bladder stone is a hard mass that forms in the bladder, often discovered during imaging tests for other conditions. These stones can develop when urine in the bladder becomes concentrated, causing minerals to crystallize. Patients should know that small bladder stones might not cause any symptoms and can sometimes pass on their own. However, larger stones can cause discomfort, pain, or urinary problems. If symptoms occur, treatment options may include drinking plenty of water to help pass the stone or medical procedures to break up or remove the stone.",N21.0,N21.0,True,True,61.67,1.0,1.0,23.33,1.6082203041512535,6.266
