finding,ICD10_code,PFx,PFx_ICD10_code,_0_agent_icd10_codes,_0_icd10_matches,_0_pfx_icd10_matches,_0_flesch,accuracy_agent_icd10,accuracy_pfx_icd10,readability_difference,overall_score,log_overall_score
Bladder Wall Thickening,R93.49,"Bladder wall thickening means that the walls of your bladder, which is the organ that holds urine, have become thicker than usual. This can happen for a few reasons, like if your bladder is working harder to push urine out, or if there's some irritation or inflammation. Sometimes, it might not cause any problems, but other times it could lead to symptoms like needing to pee more often or having trouble emptying your bladder completely. It's important to keep an eye on any changes in how you feel and talk to your doctor if you notice anything unusual.",N32.89,N32.89,False,False,63.53,0.0,0.0,21.47,0.008900756564307968,4.294
Bladder Stone,N21.0,"A bladder stone is a hard lump that forms in your bladder. It happens when minerals in your urine clump together. You might not feel anything at first, but sometimes it can cause pain in your lower belly or when you pee. You might also notice blood in your urine or have trouble peeing. Drinking lots of water can help prevent bladder stones. If you have symptoms, it's important to talk to a doctor to find out the best way to treat it.",Z13.89,N21.0,True,False,82.85,1.0,0.0,2.1500000000000057,0.8634920634920634,1.2300000000000013
Bladder Cyst,N28.89,"A bladder cyst is like a small bubble or sac that forms in the bladder. The bladder is the organ in your body that holds urine before you go to the bathroom. Sometimes, these cysts don't cause any problems and you might not even know they are there. However, if they get bigger, they might cause some discomfort or make you feel like you need to pee more often. It's important to keep an eye on them, just to make sure they don't cause any trouble.",R93.49,N28.89,True,False,87.86,1.0,0.0,2.8599999999999994,0.8518134715025907,0.2280000000000001
Bladder Calculus,N21.0,"A bladder calculus is a stone that forms in your bladder. It happens when minerals in your urine clump together and harden. This can occur if your bladder doesn't empty completely when you pee. These stones can cause pain, make it hard to urinate, or lead to infections. Drinking plenty of water can help prevent stones from forming. If you have symptoms like pain in your lower belly, trouble peeing, or blood in your urine, it's important to talk to a doctor. They can help figure out the best way to treat it.",Z71.1,N21.0,True,False,74.9,1.0,0.0,10.099999999999994,0.8180180180180181,2.8199999999999994
Bladder Cancer,C67,"Bladder cancer is when some cells in the bladder grow in a way that is not normal. The bladder is the part of your body that holds urine. Sometimes, these cells can form a lump or tumor. This can cause problems like blood in your urine, needing to pee more often, or pain when you pee. It's important to talk to a doctor if you notice these signs. They can help find out what's going on and what to do next. Remember, not all changes mean cancer, but it's good to check.",R31.9,C67.9,False,False,92.02,0.0,0.0,7.019999999999996,0.024937655860349142,-1.4039999999999992
Bladder Diverticula,N32.3,"Bladder diverticula are like small pouches that form in the wall of your bladder. Imagine your bladder is like a balloon, and these pouches are little bubbles that stick out from it. They can happen when the bladder wall gets weak or if there's too much pressure inside the bladder. Sometimes, these pouches don't cause any problems, but other times they can make it hard to empty your bladder completely or lead to infections. It's important to keep an eye on them to make sure they don't cause any trouble.",R39.9,N32.3,True,False,78.59,1.0,0.0,6.409999999999997,0.8269905533063429,2.0819999999999994
Neurogenic Bladder,N31.9,"A neurogenic bladder is when the nerves that help control the bladder don't work the way they should. This can make it hard to know when you need to go to the bathroom or make it difficult to hold your pee. Sometimes, it can cause leaks or make it hard to empty your bladder completely. This happens because the brain and bladder are not talking to each other properly. It can be caused by things like spinal cord injuries, multiple sclerosis, or other nerve problems. Doctors can help manage it with treatments and exercises.",R39.81,N31.9,True,False,72.46,1.0,0.0,12.540000000000006,0.8147710487444609,3.3080000000000016
Gallbladder Polyps,K82.8,"Gallbladder polyps are small growths that form on the inside of your gallbladder. The gallbladder is a small organ that helps with digestion by storing bile, a fluid made by the liver. Most of the time, these polyps are not harmful and don't cause any symptoms. They are often found by accident during tests for other issues. It's important to keep an eye on them because, in rare cases, they can turn into something more serious. Your doctor might suggest regular check-ups to make sure the polyps don't change or grow.",Z13.89,K82.4,False,False,72.97,0.0,0.0,12.030000000000001,0.015349194167306216,2.4060000000000006
Cholelithiasis,K80.20,"Cholelithiasis means you have gallstones. Gallstones are small, hard pieces that form in your gallbladder, which is a small organ under your liver. They can be as tiny as a grain of sand or as big as a golf ball. Sometimes, you might not even know you have them because they don't always cause problems. But if they block a duct, you might feel pain in your belly, especially after eating fatty foods. It's important to eat a healthy diet and stay active to help prevent more gallstones from forming.",Z71.89,K80.20,True,False,81.63,1.0,0.0,3.3700000000000045,0.845766590389016,1.474000000000001
Gallstones,K80.20,"Gallstones are small, hard pieces that form in your gallbladder, which is a small organ under your liver. They can be as tiny as a grain of sand or as big as a golf ball. Sometimes, gallstones don't cause any problems, and you might not even know you have them. But if they block a duct, they can cause pain in your belly, especially on the right side, and might make you feel sick. Eating a healthy diet and staying active can help prevent gallstones from forming.",Z71.89,K80.20,True,False,87.65,1.0,0.0,2.6500000000000057,0.8547945205479451,0.2699999999999989
Gallbladder Sludge,K82.8,"Gallbladder sludge is a thick, gooey substance that can form in your gallbladder. Your gallbladder is a small organ that helps with digestion by storing bile, a liquid made by your liver. Sometimes, this bile can become thick and form sludge. It's like when you leave soup out and it gets a layer on top. This sludge can sometimes cause problems, like pain in your belly or nausea. It's important to keep an eye on it because it might lead to gallstones, which are like little rocks that can block the flow of bile.",R19.8,K82.8,True,False,80.92,1.0,0.0,4.079999999999998,0.8393700787401576,1.6159999999999997
Gallbladder Wall Thickening,K82.8,"The gallbladder is a small organ that helps with digestion. Sometimes, the wall of the gallbladder can become thicker than normal. This can happen for different reasons, like inflammation or infection. It might not cause any symptoms, but it's important to know about it. If the wall is thick, it could mean the gallbladder is not working as well as it should. Doctors might want to keep an eye on it to make sure it doesn't cause problems later. Eating a healthy diet and staying active can help keep your gallbladder healthy.",Z13.89,K82.8,True,False,75.1,1.0,0.0,9.900000000000006,0.818348623853211,2.780000000000001
Gallbladder Tumor,D37.6,"A gallbladder tumor is a growth in the gallbladder, which is a small organ under your liver that helps with digestion. Sometimes, these tumors are not cancerous, but they can still cause problems. You might not feel any symptoms at first, but as the tumor grows, it could cause pain in your belly, nausea, or yellowing of your skin. It's important to talk to your doctor about what this means for you and what steps you might need to take next.",R68.89,D13.4,False,False,76.25,0.0,0.0,8.75,0.020512820512820513,1.75
Adenomyomatosis,K82.8,"Adenomyomatosis is a condition where the walls of your gallbladder, which is a small organ that helps with digestion, become thicker than usual. This thickening is not cancerous and often doesn't cause any symptoms. It's like when a balloon gets a little thicker in some spots. Most people don't even know they have it because it usually doesn't hurt or cause problems. Doctors often find it by accident when they're looking at your belly for other reasons. It's important to know that adenomyomatosis is generally harmless and doesn't need treatment.",Z03.89,K82.4,False,False,56.25,0.0,0.0,28.75,0.0067226890756302525,5.75
Porcelain Gallbladder,K82.8,"A porcelain gallbladder is when the walls of your gallbladder become hard and look like porcelain. This happens because calcium builds up in the gallbladder walls. The gallbladder is a small organ that helps with digestion by storing bile, a fluid made by the liver. When the walls become hard, it can sometimes lead to problems. It's important to know about this because it might increase the risk of gallbladder cancer. Doctors usually find this condition by accident when doing tests for other reasons. If you have this, your doctor will talk to you about what to do next.",Z13.89,K82.8,True,False,74.08,1.0,0.0,10.920000000000002,0.816778523489933,2.984000000000001
Gallbladder Agenesis,Q44.0,"Gallbladder agenesis means that a person was born without a gallbladder. The gallbladder is a small organ that helps with digestion by storing bile, a fluid made by the liver. Some people don't have a gallbladder from birth, and they might not even know it because they feel fine. Without a gallbladder, the liver still makes bile, but it goes straight into the intestines. Most people with this condition live normal, healthy lives and don't need any special treatment. It's just something to be aware of if you ever have stomach issues.",Z87.89,Q44.0,True,False,72.87,1.0,0.0,12.129999999999995,0.8152322924600153,3.225999999999999
Intestinal Polyp,K63.5,"An intestinal polyp is a small growth that can form on the inside of your intestines. Think of it like a tiny bump or lump that grows on the lining of your intestines. Most of the time, these polyps are not harmful and don't cause any problems. However, sometimes they can turn into something more serious if left alone for a long time. It's important to keep an eye on them to make sure they don't change. Doctors can remove them if needed, which helps keep your intestines healthy.",Z13.79,K63.5,True,False,90.29,1.0,0.0,5.290000000000006,0.8317965023847377,-0.25800000000000134
Diverticulosis,K57.30,"Diverticulosis means there are small pouches, called diverticula, in the wall of your colon. These pouches are like little pockets that form in the lining of your digestive tract. Most of the time, they don't cause any problems and you might not even know they're there. It's like having little bumps on the inside of your colon. They usually don't hurt or cause any symptoms. It's important to eat a healthy diet with lots of fiber, like fruits, vegetables, and whole grains, to help keep your colon healthy and prevent any issues.",Z71.3,K57.30,True,False,81.33,1.0,0.0,3.6700000000000017,0.8428265524625268,1.5340000000000005
Appendicitis,K35.80,"Appendicitis is when your appendix, a small tube attached to your large intestine, gets swollen and painful. It can happen to anyone, but it's more common in kids and young adults. You might feel a sharp pain in your lower right belly, and you could also have a fever, feel sick to your stomach, or throw up. It's important to get it checked because if it bursts, it can cause serious problems. Doctors usually treat it by removing the appendix with surgery, which helps you feel better and prevents any complications.",K35.80,K35.80,True,True,69.92,1.0,1.0,15.079999999999998,1.6124378109452737,4.616
Ileus,K56.7,"Ileus is a condition where the intestines are not moving food and waste through the digestive system as they should. This can happen for a variety of reasons, like after surgery or due to certain medications. When the intestines slow down or stop, it can cause bloating, pain, and make you feel very full. It's like a traffic jam in your belly. Doctors usually treat it by giving you fluids, sometimes through an IV, and encouraging you to move around to help get things moving again.",R19.8,K56.7,True,False,79.4,1.0,0.0,5.599999999999994,0.8303030303030303,1.919999999999999
Bowel Wall Thickening,K63.89,"Bowel wall thickening means that the walls of your intestines are thicker than usual. This can happen for many reasons, like inflammation, infection, or other conditions. Think of it like a garden hose that has thicker walls than normal. It might make it harder for things to pass through smoothly. Sometimes, it doesn't cause any problems, but other times it might lead to symptoms like stomach pain or changes in your bowel habits. It's important to keep an eye on how you're feeling and let your doctor know if you notice any changes.",R19.8,K63.89,True,False,72.66,1.0,0.0,12.340000000000003,0.8149925037481259,3.2680000000000007
Intussusception,K56.1,"Intussusception is when a part of the intestine slides into another part, like a telescope. This can cause a blockage in the intestines. It might make your belly hurt a lot, and you could feel sick or throw up. Sometimes, you might see blood in your poop. It's important to get help because it can stop food and liquids from moving through your body. Doctors can fix it, and you will feel better soon. They might use an X-ray or ultrasound to see what's happening inside your belly.",R10.9,K56.1,True,False,84.07,1.0,0.0,0.9300000000000068,0.9036269430051811,0.9860000000000014
Crohn's Disease,K50.90,"Crohn's Disease is a condition that affects your digestive system, especially the intestines. It can cause symptoms like stomach pain, diarrhea, and feeling very tired. Sometimes, you might not feel like eating, and you could lose weight without trying. It's important to eat healthy foods and drink plenty of water. You might need to take medicine to help with the symptoms. Try to avoid stress, as it can make the symptoms worse. Remember, it's okay to ask for help if you're not feeling well.",Z71.89,K50.90,True,False,84.68,1.0,0.0,0.3199999999999932,0.9515151515151523,0.8639999999999987
Intestinal Wall Thickening,K63.89,"The intestines are like a long tube in your belly that helps digest food. Sometimes, the walls of this tube can get thicker than usual. This might happen for different reasons, like inflammation, infection, or other conditions. When the walls are thicker, it can make it harder for food to move through smoothly. It's important to pay attention to any belly pain, changes in bathroom habits, or if you feel more tired than usual. These could be signs that something needs to be checked out further.",R19.8,K63.89,True,False,82.34,1.0,0.0,2.6599999999999966,0.8546448087431695,1.3319999999999994
Colonic Diverticula,K57.30,"Colonic diverticula are small pouches that can form in the wall of your colon, which is part of your large intestine. These pouches are like little pockets that stick out from the sides of your colon. Most of the time, they don't cause any problems and you might not even know they're there. However, sometimes they can get inflamed or infected, which can lead to pain or other issues. It's important to eat a healthy diet with plenty of fiber, drink lots of water, and stay active to help keep your colon healthy.",Z71.89,K57.30,True,False,77.98,1.0,0.0,7.019999999999996,0.8249376558603492,2.2039999999999993
Colonic Polyp,K63.5,"A colonic polyp is a small growth that can form on the inside of your colon, which is part of your large intestine. Think of it like a tiny bump or a small mushroom growing on the wall of your colon. Most of the time, these polyps are not harmful, but some can turn into cancer over time if they are not removed. Doctors often find them during a test called a colonoscopy, where they look inside your colon with a special camera. If they find a polyp, they might take it out to keep you healthy.",Z12.11,K63.5,True,False,85.62,1.0,0.0,0.6200000000000045,0.9234567901234565,0.6759999999999992
Mesenteric Cyst,D73.3,"A mesenteric cyst is a fluid-filled sac that forms in the belly area, specifically in the tissue that holds your intestines in place. These cysts are not very common and can vary in size. Sometimes, they don't cause any symptoms and are found by accident during tests for other issues. If they do cause problems, it might be because they are pressing on other organs, leading to belly pain or discomfort. It's important to keep an eye on them, and your doctor can help decide if any treatment is needed.",R19.0,D73.3,True,False,70.13,1.0,0.0,14.870000000000005,0.8126023944549465,3.774000000000001
Intestinal Stricture,K56.60,"An intestinal stricture is like a narrow road in your intestines. Imagine a highway that suddenly becomes a single lane. This can make it hard for food to pass through. It might cause belly pain, bloating, or make you feel full quickly. Sometimes, it can even lead to blockages. This narrowing can happen because of inflammation, scar tissue, or other reasons. It's important to pay attention to how your body feels and talk to your doctor if you notice any changes in your digestion or if you have any discomfort.",R10.9,K56.60,True,False,75.3,1.0,0.0,9.700000000000003,0.8186915887850468,2.7400000000000007
Simple Renal Cyst,N28.1,"A simple renal cyst is like a small, fluid-filled bubble that forms in your kidney. It's not harmful and usually doesn't cause any problems. Think of it as a small water balloon that sits quietly in your kidney. Most people don't even know they have one because it doesn't hurt or make you sick. Doctors often find these cysts by accident when they're looking at your kidneys for other reasons. You don't need to worry about it, and it usually doesn't need any treatment.",Z13.89,N28.1,True,False,74.19,1.0,0.0,10.810000000000002,0.8169348010160881,2.9620000000000006
Angiomyolipoma,D30.0,"An angiomyolipoma is a type of growth that can happen in your kidneys. It's made up of blood vessels, muscle, and fat. Most of the time, these growths are not cancerous, which means they don't spread to other parts of your body. They usually don't cause any problems, but sometimes they can get bigger and cause pain or bleeding. If you have an angiomyolipoma, your doctor might want to keep an eye on it to make sure it doesn't cause any issues. It's important to let your doctor know if you feel any pain or notice any changes.",R93.4,D30.0,True,False,80.31,1.0,0.0,4.689999999999998,0.8351493848857645,1.7379999999999995
Hydronephrosis,N13.30,"Hydronephrosis is a condition where one or both of your kidneys become swollen because urine can't drain properly. Think of your kidneys like a sponge that filters waste from your blood and turns it into urine. If the urine gets stuck and can't flow out, it can make the kidney swell up like a balloon. This can happen for many reasons, like a blockage or a kink in the tube that carries urine from the kidney to the bladder. It's important to find out why this is happening so it can be treated.",R93.4,N13.30,True,False,77.98,1.0,0.0,7.019999999999996,0.8249376558603492,2.2039999999999993
Kidney Stones,N20.0,"Kidney stones are small, hard deposits that form in your kidneys. They can be as tiny as a grain of sand or as big as a golf ball. These stones are made of minerals and salts that stick together in your urine. Sometimes, they can cause a lot of pain, especially if they move around in your kidney or get stuck in the tubes that connect your kidneys to your bladder. Drinking lots of water can help prevent them, and sometimes they pass on their own. If they don't, a doctor might need to help remove them.",Z72.0,N20.0,True,False,88.87,1.0,0.0,3.8700000000000045,0.8410677618069815,0.025999999999999135
Renal Atrophy,N26.9,"Renal atrophy means that the kidneys have become smaller than normal. This can happen for a few reasons, like not getting enough blood or having a long-term illness. When kidneys shrink, they might not work as well as they should. This can lead to problems like not being able to clean the blood properly or having trouble balancing fluids in the body. It's important to keep an eye on kidney health and make sure they are working well. Eating healthy, staying hydrated, and regular check-ups can help keep kidneys in good shape.",Z13.89,N26.9,True,False,72.87,1.0,0.0,12.129999999999995,0.8152322924600153,3.225999999999999
Renal Mass,N28.9,"A renal mass is a lump or growth in the kidney. It can be caused by different things, like a cyst, which is a fluid-filled sac, or a tumor, which is a solid growth. Some renal masses are harmless, but others might need more attention. It's important to know that not all masses are cancerous. Doctors usually find these masses during tests for other issues. If you have a renal mass, your doctor will likely want to keep an eye on it to make sure it doesn't cause problems.",R93.4,N28.9,True,False,81.83,1.0,0.0,3.1700000000000017,0.8479616306954436,1.4340000000000004
Polycystic Kidney Disease,Q61.3,"Polycystic Kidney Disease is a condition where clusters of cysts, which are like small fluid-filled sacs, develop in your kidneys. These cysts can make your kidneys larger and can sometimes cause problems with how your kidneys work. It's important to know that these cysts are not cancerous. People with this condition might have pain in their sides or back, high blood pressure, or blood in their urine. It's a condition that can run in families, so if someone in your family has it, you might have it too.",Z82.71,Q61.3,True,False,70.53,1.0,0.0,14.469999999999999,0.8129282482223659,3.694
Renal Cortical Thinning,N28.9,"Renal cortical thinning means that the outer layer of your kidneys, called the cortex, is getting thinner than usual. This part of the kidney is important because it helps filter waste and extra water from your blood to make urine. When the cortex gets thinner, it might not work as well, which can affect how your kidneys function. This can happen for different reasons, like aging, high blood pressure, or kidney disease. It's important to keep an eye on your kidney health and talk to your doctor about any concerns.",R93.4,N28.9,True,False,70.13,1.0,0.0,14.870000000000005,0.8126023944549465,3.774000000000001
Renal Cyst with Septations,N28.1,"A renal cyst with septations is like a small, fluid-filled bubble in your kidney that has some thin walls inside it. These walls are called septations. Most of the time, these cysts are not harmful and don't cause any problems. However, sometimes doctors like to keep an eye on them to make sure they don't change or cause any issues. It's important to stay healthy by drinking plenty of water and eating a balanced diet. If you ever feel pain or notice changes in your body, let your doctor know.",Z13.89,N28.1,True,False,81.63,1.0,0.0,3.3700000000000045,0.845766590389016,1.474000000000001
Medullary Sponge Kidney,Q61.5,"Medullary Sponge Kidney is a condition where tiny cysts form in the inner part of your kidneys. These cysts can make it harder for your kidneys to work properly. You might not feel any different, but sometimes it can cause pain in your back or side, or make you more likely to get kidney stones or infections. It's important to drink plenty of water to help your kidneys stay healthy. If you notice any pain or changes when you pee, let your doctor know so they can help you feel better.",N28.9,Q61.5,True,False,78.38,1.0,0.0,6.6200000000000045,0.8262467191601051,2.124000000000001
Renal Artery Aneurysm,I72.2,"A renal artery aneurysm is a bulge in one of the blood vessels that supply blood to your kidneys. Think of it like a small balloon that forms on the side of a garden hose. This bulge can be caused by high blood pressure or other factors. Most of the time, people don't even know they have it because it doesn't cause any symptoms. However, if it gets too big, it might burst, which can be serious. Doctors usually find these by accident when checking for other things. It's important to keep an eye on it to make sure it doesn't grow.",Z13.6,I72.4,False,False,82.04,0.0,0.0,2.9599999999999937,0.05050505050505059,0.5919999999999987
Hepatic Cyst,K76.89,"A hepatic cyst is like a small, fluid-filled bubble that forms in the liver. It's usually harmless and doesn't cause any symptoms. Most people don't even know they have one unless it's found during a test for something else. These cysts are not cancerous and often don't need any treatment. They are quite common and can happen to anyone. If the cyst grows very large, it might cause some discomfort or pain, but this is rare. It's important to keep an eye on it, but most of the time, there's nothing to worry about.",Z13.89,K76.89,True,False,83.25,1.0,0.0,1.75,0.8727272727272728,1.1500000000000001
Hepatic Hemangioma,D18.09,"A hepatic hemangioma is a small, non-cancerous lump in the liver made up of blood vessels. It's like a tiny cluster of blood vessels that got tangled up. Most of the time, these lumps don't cause any problems and people don't even know they have them. They usually don't grow or change, and they don't turn into cancer. Doctors often find them by accident when doing tests for other reasons. You don't need to worry about them, and they usually don't need any treatment. Just think of them as harmless little spots in your liver.",Z03.89,D18.09,True,False,83.05,1.0,0.0,1.9500000000000028,0.8677966101694915,1.1900000000000006
Hepatomegaly,R16.0,"Hepatomegaly means that your liver is larger than normal. The liver is an important organ that helps your body digest food and get rid of toxins. When it gets bigger, it might be because of different reasons like infections, too much alcohol, or other health problems. Sometimes, you might not feel any different, but other times, you could feel tired or have pain in your belly. It's important to find out why your liver is bigger so you can take care of it and stay healthy.",Z13.89,R16.0,True,False,79.4,1.0,0.0,5.599999999999994,0.8303030303030303,1.919999999999999
Liver Steatosis,K76.0,"Liver steatosis, also known as fatty liver, means that there is extra fat in your liver. Your liver is an important organ that helps clean your blood and make energy for your body. When there is too much fat in the liver, it can make it harder for the liver to do its job. This can happen if you eat a lot of fatty foods, drink too much alcohol, or if you have certain health conditions like diabetes. It's important to eat healthy foods, exercise, and avoid alcohol to help your liver stay healthy.",Z71.3,K76.0,True,False,77.77,1.0,0.0,7.230000000000004,0.8243013365735116,2.246000000000001
Liver Cirrhosis,K74.60,"Liver cirrhosis is when your liver gets scarred and doesn't work as well as it should. The liver is like a filter for your body, cleaning out bad stuff from your blood. When it gets scarred, it can't do its job properly. This can happen if you drink too much alcohol or have a liver disease for a long time. It's important to take care of your liver by eating healthy, not drinking too much alcohol, and seeing a doctor if you feel sick.",Z72.89,K74.60,True,False,79.8,1.0,0.0,5.200000000000003,0.832258064516129,1.8400000000000007
Liver Mass,R16.0,"A liver mass is a lump or growth in the liver. The liver is an important organ in your body that helps with digestion and cleaning your blood. Sometimes, doctors find a liver mass when they are looking at your liver for other reasons. This mass could be something harmless, like a cyst, or it could be something that needs more attention, like a tumor. It's important to understand that not all liver masses are cancerous. Your doctor will help you figure out what kind of mass it is and what, if anything, needs to be done about it.",Z13.89,R16.0,True,False,80.11,1.0,0.0,4.890000000000001,0.833955857385399,1.7780000000000002
Hepatic Adenoma,D13.4,"A hepatic adenoma is a non-cancerous growth in the liver. It's like a small lump or bump that forms in the liver tissue. These growths are usually not harmful and don't cause any symptoms. However, sometimes they can grow larger or cause pain. It's important to keep an eye on them because, in rare cases, they can lead to complications. Doctors often find them by accident when doing tests for other reasons. If you have a hepatic adenoma, your doctor will monitor it to make sure it stays safe and doesn't cause problems.",R93.2,D13.4,True,False,74.9,1.0,0.0,10.099999999999994,0.8180180180180181,2.8199999999999994
Liver Metastasis,C78.7,"Liver metastasis means that cancer from another part of your body has spread to your liver. The liver is an important organ that helps clean your blood and make energy for your body. When cancer spreads to the liver, it can make the liver not work as well. This can cause problems like feeling tired, losing weight, or having pain in your belly. It's important to talk to your doctor about what this means for your health and what treatments might help you feel better.",Z85.3,C78.7,True,False,79.6,1.0,0.0,5.400000000000006,0.83125,1.8800000000000012
Liver Hemangioma,D18.09,"A liver hemangioma is a small, non-cancerous lump in your liver. It's made up of a bunch of tiny blood vessels. Most of the time, it doesn't cause any problems or symptoms, and you might not even know it's there. It's like a harmless little bump that just sits quietly in your liver. Doctors usually find it by accident when you're getting tests for something else. You don't need to worry about it because it usually doesn't grow or cause any harm.",Z03.89,D18.09,True,False,82.95,1.0,0.0,2.049999999999997,0.8655737704918034,1.2099999999999995
Focal Nodular Hyperplasia,D18.09,"Focal Nodular Hyperplasia is a condition where a small, non-cancerous lump forms in the liver. It's like a little bump that doesn't usually cause any problems. Most people don't even know they have it because it doesn't hurt or make you feel sick. Doctors often find it by accident when they're looking at your liver for other reasons. It's important to know that this lump is not dangerous and doesn't turn into cancer. You usually don't need any treatment for it, and it won't affect your health.",Z03.89,D13.4,False,False,73.68,0.0,0.0,11.319999999999993,0.016233766233766243,2.263999999999999
Hepatic Steatosis,K76.0,"Hepatic steatosis, also known as fatty liver, means that there is extra fat in your liver. Your liver is an important organ that helps clean your blood and make energy for your body. When there is too much fat in the liver, it can sometimes cause problems. This condition is often linked to being overweight, eating unhealthy foods, or not getting enough exercise. It can also be related to drinking too much alcohol. To help your liver, try to eat healthy foods, exercise regularly, and avoid alcohol. This can help reduce the fat in your liver and keep it healthy.",Z71.3,K76.0,True,False,73.88,1.0,0.0,11.120000000000005,0.8165016501650165,3.024000000000001
Hepatic Calcification,K76.89,"Hepatic calcification means there are small, hard spots in your liver. These spots are made of calcium, which is a mineral found in your body. They are usually not harmful and don't cause any symptoms. Sometimes, they happen because of an old infection or injury to the liver. Think of them like tiny scars. Most of the time, you don't need to worry about them. Your liver can still do its job just fine. If you have any questions or feel unwell, it's always good to talk to your doctor.",R93.2,K76.8,False,False,85.39,0.0,0.0,0.39000000000000057,0.1438848920863309,-0.07800000000000012
