finding,ICD10_code,PFx,PFx_ICD10_code,_0_agent_icd10_codes,_0_icd10_matches,_0_pfx_icd10_matches,_0_flesch,accuracy_agent_icd10,accuracy_pfx_icd10,readability_difference,overall_score,log_overall_score
Gallbladder Wall Thickening,K81.9,"Gallbladder wall thickening is a condition where the wall of the gallbladder becomes thicker than usual. This can be found during an ultrasound or other imaging tests. Often, it doesn't cause any symptoms and might not need treatment. However, it can sometimes be a sign of inflammation or other gallbladder issues. It's important to be aware of symptoms like abdominal pain, nausea, or fever, which could indicate a problem. If you experience any of these symptoms, it might be necessary to explore further with your healthcare provider.",K82.8,K82.8,False,False,56.76,0.0,0.0,28.240000000000002,0.006839945280437756,5.648000000000001
Gallbladder Wall Thickening,K81.9,"Gallbladder wall thickening is a condition where the wall of the gallbladder becomes thicker than normal. This can be found during an ultrasound or other imaging tests. Often, it doesn't cause any symptoms and might not need any treatment. However, sometimes it can be a sign of inflammation or other issues like gallstones. If you experience symptoms such as abdominal pain, nausea, or fever, it might be related to the gallbladder, and further evaluation could be necessary to determine the cause and appropriate care.",K82.8,K82.8,False,False,54.42,0.0,0.0,30.58,0.006333122229259025,6.116
Gallbladder Wall Thickening,K81.9,"Gallbladder wall thickening is a condition where the wall of the gallbladder becomes thicker than normal. This can be found during an ultrasound or other imaging tests. Often, it doesn't cause any symptoms and might not need treatment. However, it can sometimes be a sign of inflammation or other issues like gallstones. If you experience symptoms such as abdominal pain, nausea, or fever, it might be related to the gallbladder. In such cases, further evaluation may be needed to determine the cause and appropriate management.",K82.8,K82.8,False,False,57.06,0.0,0.0,27.939999999999998,0.006910850034554251,5.588
Gallbladder Wall Thickening,K81.9,"Gallbladder wall thickening is a condition where the wall of the gallbladder becomes thicker than normal. This can be found during an ultrasound or other imaging tests. Often, it doesn't cause any symptoms and might not need any treatment. However, sometimes it can be a sign of inflammation or other issues like gallstones. If you experience symptoms such as abdominal pain, nausea, or fever, it might be related to the gallbladder, and further evaluation could be necessary to determine the cause and appropriate care.",K82.8,K82.8,False,False,54.42,0.0,0.0,30.58,0.006333122229259025,6.116
Gallbladder Tumor,D37.6,"A gallbladder tumor is a growth found in the gallbladder, which is a small organ under your liver that helps with digestion. Sometimes, these tumors are found by accident during tests for other issues. Many gallbladder tumors are benign, meaning they are not cancerous and may not cause any problems. However, some can be cancerous or become cancerous over time. It's important to understand that not all tumors need treatment right away, but they should be monitored to ensure they do not grow or cause symptoms like pain or digestive issues.",D37.6,D37.6,True,True,61.46,1.0,1.0,23.54,1.6081499592502038,6.308
Gallbladder Tumor,D37.6,"A gallbladder tumor is a growth found in the gallbladder, which is a small organ under your liver that helps with digestion. Sometimes, these tumors are found by accident during tests for other issues. Many gallbladder tumors are benign, meaning they are not cancerous and may not cause any problems. However, some can be cancerous, so it's important to understand what type of tumor it is. If the tumor is benign, it might not need any treatment. If it is cancerous, doctors will discuss the best treatment options with you.",D37.6,D13.4,False,True,64.71,0.0,1.0,20.290000000000006,0.8093940817285111,4.858000000000001
Gallbladder Tumor,D37.6,"A gallbladder tumor is a growth found in the gallbladder, which is a small organ under your liver that helps with digestion. Sometimes, these tumors are found by accident during tests for other issues. Many gallbladder tumors are benign, meaning they are not cancerous and may not cause any problems. However, some can be cancerous, so it's important to understand what type of tumor it is. If the tumor is benign, it might not need any treatment. If it is cancerous, doctors will discuss the best treatment options with you.",D37.6,D13.4,False,True,64.71,0.0,1.0,20.290000000000006,0.8093940817285111,4.858000000000001
Gallbladder Tumor,D37.6,"A gallbladder tumor is a growth found in the gallbladder, which is a small organ under your liver that helps with digestion. Sometimes, these tumors are found by accident during tests for other issues. Many gallbladder tumors are benign, meaning they are not cancerous and may not cause any problems. However, some can be cancerous or become cancerous over time. It's important to understand that not all tumors need treatment right away, but they should be monitored to ensure they do not grow or cause symptoms like pain or digestive issues.",D37.6,D37.6,True,True,61.46,1.0,1.0,23.54,1.6081499592502038,6.308
Gallbladder Tumor,D37.6,"A gallbladder tumor is an abnormal growth found in the gallbladder, which is a small organ under your liver that helps with digestion. Sometimes, these tumors are found by accident during tests for other issues. It's important to know that not all tumors are cancerous, but some can be. If a tumor is found, doctors will usually do more tests to understand what kind it is. Depending on the results, treatment options might include monitoring, surgery, or other therapies to manage the condition.",C23,D37.6,True,False,63.09,1.0,0.0,21.909999999999997,0.8087298123090354,5.1819999999999995
Gallbladder Agenesis,Q44.0,"Gallbladder agenesis means that a person was born without a gallbladder. This is a rare condition and is often discovered by accident when doctors are looking at the abdomen for other reasons. Most people with gallbladder agenesis do not have any symptoms and live normal, healthy lives without needing any treatment. The gallbladder is an organ that helps with digestion, but the body can usually manage without it. If you do not have any symptoms, there is usually nothing to worry about. If you experience digestive issues, it might be helpful to talk to a healthcare provider.",Q44.0,Q44.0,True,True,55.03,1.0,1.0,29.97,1.6064578624475299,7.593999999999999
Gallbladder Agenesis,Q44.0,"Gallbladder agenesis means that a person was born without a gallbladder. This is a rare condition and is often discovered by accident when doctors are looking at images of the abdomen for other reasons. Most people with gallbladder agenesis do not have any symptoms and live normal, healthy lives without needing any treatment. The gallbladder is an organ that helps with digestion, but the body can usually manage without it. If you do not have any symptoms, there is typically no need for concern.",Q44.0,Q44.0,True,True,54.42,1.0,1.0,30.58,1.6063331222292592,7.715999999999999
Gallbladder Agenesis,Q44.0,"Gallbladder agenesis is a rare condition where a person is born without a gallbladder. This is usually discovered by accident during imaging tests for other reasons. Most people with gallbladder agenesis do not have any symptoms and live normal, healthy lives without needing any treatment. The gallbladder is an organ that helps with digestion, but the body can usually manage without it. If you experience digestive issues, it might be helpful to talk to a healthcare provider to see if there are other reasons for your symptoms.",Q44.0,Q44.0,True,True,53.81,1.0,1.0,31.189999999999998,1.6062131096613856,7.837999999999999
Gallbladder Agenesis,Q44.0,"Gallbladder agenesis means that a person was born without a gallbladder. This is a rare condition and is often discovered by accident when doctors are looking at images of the abdomen for other reasons. Most people with gallbladder agenesis do not have any symptoms and live normal, healthy lives without needing any treatment. The gallbladder is an organ that helps with digestion, but the body can usually manage without it. If you do experience symptoms like stomach pain or digestive issues, it's important to talk to your doctor to explore other possible causes.",Q44.0,Q44.0,True,True,52.6,1.0,1.0,32.4,1.6059880239520958,8.08
Gallbladder Agenesis,Q44.0,"Gallbladder agenesis is a rare condition where a person is born without a gallbladder. This is usually discovered by accident during imaging tests for other reasons. Most people with gallbladder agenesis do not have any symptoms and live normal, healthy lives without needing any treatment. The gallbladder is an organ that helps with digestion, but the body can usually manage digestion well without it. If you experience digestive issues, it might be helpful to talk to a healthcare provider to explore other possible causes and solutions.",Q44.0,Q44.0,True,True,45.56,1.0,1.0,39.44,1.6049455984174086,9.488
Cholelithiasis,K80.20,"Cholelithiasis means you have gallstones, which are small, hard deposits that form in your gallbladder. These stones are often found by chance during tests for other issues. Most people with gallstones do not have any symptoms and do not need treatment. However, if you start to feel pain in your upper right abdomen, nausea, or have digestive problems, it might be due to the gallstones. In such cases, it's important to talk to your doctor about what steps to take next, which might include dietary changes or, in some cases, surgery.",K80.20,K80.20,True,True,78.38,1.0,1.0,6.6200000000000045,1.626246719160105,2.9240000000000013
Cholelithiasis,K80.20,"Cholelithiasis means you have gallstones, which are small, hard deposits that form in your gallbladder. The gallbladder is a small organ under your liver that helps with digestion. Many people with gallstones don't have any symptoms and may not need treatment. However, if the stones block a bile duct, they can cause pain, nausea, or other digestive issues. It's important to be aware of these symptoms so you can seek medical advice if needed. In some cases, treatment might involve dietary changes or surgery to remove the gallbladder.",K80.20,K80.20,True,True,73.47,1.0,1.0,11.530000000000001,1.6159616919393456,3.9060000000000006
Cholelithiasis,K80.20,"Cholelithiasis means you have gallstones, which are small, hard deposits that form in your gallbladder. The gallbladder is a small organ under your liver that helps with digestion. Many people with gallstones don't have any symptoms and may not need treatment. However, if a gallstone blocks a bile duct, it can cause pain in your upper right abdomen, nausea, or vomiting. If you experience these symptoms, it's important to let your doctor know. In some cases, treatment may be needed to remove the gallstones or the gallbladder.",K80.20,K80.20,True,True,73.68,1.0,1.0,11.319999999999993,1.6162337662337662,3.863999999999999
Cholelithiasis,K80.20,"Cholelithiasis means you have gallstones, which are small, hard deposits that form in your gallbladder. These stones are often found by chance during tests for other issues. Most people with gallstones do not have any symptoms and do not need treatment. However, if you start to feel pain in your upper right belly, especially after eating fatty foods, or if you have nausea or vomiting, it could mean the stones are causing a blockage. In such cases, it's important to talk to your doctor about possible treatments.",K80.20,K80.20,True,True,70.73,1.0,1.0,14.269999999999996,1.6130975769482647,4.453999999999999
Cholelithiasis,K80.20,"Cholelithiasis means you have gallstones, which are small, hard deposits that form in your gallbladder. The gallbladder is a small organ under your liver that helps with digestion. Many people with gallstones don't have any symptoms and may not need treatment. However, if a gallstone blocks a bile duct, it can cause pain in your upper right abdomen, nausea, or vomiting. If you experience these symptoms, it's important to let your doctor know. In some cases, treatment might involve dietary changes or surgery to remove the gallbladder.",K80.20,K80.20,True,True,73.68,1.0,1.0,11.319999999999993,1.6162337662337662,3.863999999999999
Gallstones ,K80.20,"Gallstones are small, hard deposits that form in the gallbladder, which is a small organ under your liver. They are often found by chance during tests for other conditions. Most people with gallstones do not have any symptoms and do not need treatment. However, if gallstones block a bile duct, they can cause pain, nausea, or other digestive issues. If you experience these symptoms, it is important to talk to a healthcare provider. They can help decide if any treatment is needed, which might include medication or surgery to remove the gallbladder.",K80.20,K80.20,True,True,72.87,1.0,1.0,12.129999999999995,1.6152322924600153,4.026
Gallstones ,K80.20,"Gallstones are small, hard deposits that form in the gallbladder, a small organ under your liver. They are often found by chance during tests for other issues. Most people with gallstones do not have any symptoms and do not need treatment. However, if gallstones block a bile duct, they can cause pain, nausea, or other digestive problems. It's important to be aware of these symptoms, as they may require medical attention. In some cases, if symptoms become bothersome, treatment options like medication or surgery may be considered.",K80.20,K80.20,True,True,65.22,1.0,1.0,19.78,1.6096246390760347,5.556000000000001
Gallstones ,K80.20,"Gallstones are small, hard deposits that form in the gallbladder, which is a small organ under your liver. They are often found by chance during tests for other conditions. Most people with gallstones do not have any symptoms and do not need treatment. However, if gallstones block a bile duct, they can cause pain, nausea, or other digestive issues. It's important to be aware of these symptoms so you can seek medical advice if needed. In some cases, treatment may involve dietary changes or surgery to remove the gallbladder.",K80.20,K80.20,True,True,73.37,1.0,1.0,11.629999999999995,1.6158353127474268,3.9259999999999993
Gallstones ,K80.20,"Gallstones are small, hard deposits that form in the gallbladder, a small organ under your liver. They are often found by chance during tests for other conditions. Most people with gallstones do not have any symptoms and do not need treatment. However, if gallstones block a bile duct, they can cause pain, known as a gallbladder attack, which might feel like a sharp pain in your upper right abdomen. If you experience such symptoms, it is important to seek medical advice to discuss possible treatments, which may include dietary changes or surgery.",K80.20,K80.20,True,True,69.72,1.0,1.0,15.280000000000001,1.6122850122850123,4.656000000000001
