finding,ICD10_code,PFx,PFx_ICD10_code,_0_agent_icd10_codes,_0_icd10_matches,_0_pfx_icd10_matches,_0_flesch,accuracy_agent_icd10,accuracy_pfx_icd10,readability_difference,overall_score,log_overall_score
Cervical Vertebral Fracture,S12.9XXA,"A cervical vertebral fracture means there is a break in one of the bones in your neck. This type of injury can happen from accidents like falls or car crashes. It's important to be careful because the neck is a sensitive area that protects the spinal cord. Depending on the severity, treatment can range from wearing a neck brace to surgery. It's crucial to follow medical advice to ensure proper healing and to avoid any complications that could affect movement or sensation.",S12.9,S12.9,False,False,63.29,0.0,0.0,21.71,0.008806693086745926,4.3420000000000005
Cervical Vertebral Fracture,S12.9XXA,"A cervical vertebral fracture means there is a break in one of the bones in your neck. This type of injury can happen from accidents like falls or car crashes. It's important to be careful because the neck is a sensitive area that protects the spinal cord. Depending on the severity, treatment can range from wearing a neck brace to surgery. It's crucial to follow medical advice to ensure proper healing and to avoid any complications that could affect movement or sensation.",S12.9,S12.9,False,False,63.29,0.0,0.0,21.71,0.008806693086745926,4.3420000000000005
Cervical Vertebral Fracture,S12.9XXA,"A cervical vertebral fracture means there is a break in one of the bones in your neck. This type of injury can happen from accidents like falls or car crashes. It's important to be careful because the neck is a sensitive area that protects the spinal cord. Depending on the severity, treatment can range from wearing a neck brace to surgery. It's crucial to follow medical advice to ensure proper healing and to avoid further injury. Rest and avoiding strenuous activities are often recommended to help the healing process.",S12.9,S12.9,False,False,64.91,0.0,0.0,20.090000000000003,0.009483167377904219,4.018000000000001
Cervical Vertebral Fracture,S12.9XXA,"A cervical vertebral fracture means there is a break in one of the bones in your neck. This type of fracture can happen due to an injury, like a fall or car accident. It's important to be careful with neck movements to avoid further injury. Depending on the severity, treatment might include wearing a neck brace to keep the neck stable while it heals. In some cases, surgery might be needed to fix the bones. It's crucial to follow medical advice to ensure proper healing and prevent complications.",S12.9,S12.9,False,False,73.47,0.0,0.0,11.530000000000001,0.01596169193934557,2.3060000000000005
Cervical Vertebral Fracture,S12.9XXA,"A cervical vertebral fracture means there is a break in one of the bones in your neck. This type of injury can happen from accidents like falls or car crashes. It's important to be careful because the neck bones protect the spinal cord, which is crucial for movement and feeling. Depending on the severity, treatment can range from wearing a neck brace to surgery. It's essential to follow medical advice to ensure proper healing and to prevent any complications that could affect your ability to move or feel.",S12.9,S12.9,False,False,62.07,0.0,0.0,22.93,0.008357709987463435,4.586
Cervical Rib,Q76.5,"A cervical rib is an extra rib that some people have above the normal first rib, near the neck. It's usually found by accident when getting an X-ray or scan for another reason. Most of the time, a cervical rib doesn't cause any problems and people don't even know they have it. However, in some cases, it can press on nearby nerves or blood vessels, which might cause symptoms like pain, tingling, or weakness in the arm. If you notice any of these symptoms, it's important to talk to your doctor.",Q76.5,Q76.5,True,True,78.38,1.0,1.0,6.6200000000000045,1.626246719160105,2.9240000000000013
Cervical Rib,Q76.5,"A cervical rib is an extra rib that some people are born with, located above the first rib, near the neck. It's usually found by accident during an X-ray or scan for another reason. Most people with a cervical rib don't have any symptoms and don't need treatment. However, in some cases, it can press on nearby nerves or blood vessels, which might cause pain, tingling, or weakness in the arm. If you notice any of these symptoms, it's important to talk to your doctor to see if any further steps are needed.",Q76.5,Q76.5,True,True,69.52,1.0,1.0,15.480000000000004,1.6121359223300973,4.6960000000000015
Cervical Rib,Q76.5,"A cervical rib is an extra rib that some people have, located above the first rib, near the neck. It's usually found by accident during an X-ray or scan for another reason. Most of the time, a cervical rib doesn't cause any problems and people don't even know they have it. However, in some cases, it can press on nearby nerves or blood vessels, which might cause symptoms like pain, tingling, or weakness in the arm. If you experience any of these symptoms, it's important to talk to your doctor about it.",Q76.5,Q76.5,True,True,69.72,1.0,1.0,15.280000000000001,1.6122850122850123,4.656000000000001
Cervical Rib,Q76.5,"A cervical rib is an extra rib that some people are born with, located above the first rib, near the neck. It's usually found by accident during an X-ray or scan for another reason. Most people with a cervical rib don't have any symptoms and don't need treatment. However, in some cases, it can press on nearby nerves or blood vessels, causing pain, tingling, or weakness in the arm. If you experience these symptoms, it's important to talk to a doctor who can help decide the best way to manage them.",Q76.5,Q76.5,True,True,69.92,1.0,1.0,15.079999999999998,1.6124378109452737,4.616
Cervical Rib,Q76.5,"A cervical rib is an extra rib that some people are born with, located above the first rib, near the neck. It's usually found by accident during an X-ray or scan for another reason. Most of the time, a cervical rib doesn't cause any problems and people don't even know they have it. However, in some cases, it can press on nearby nerves or blood vessels, leading to symptoms like neck pain, tingling in the arms, or circulation issues. If you experience any of these symptoms, it's important to talk to a healthcare provider.",Q76.5,Q76.5,True,True,69.31,1.0,1.0,15.689999999999998,1.611983223487118,4.7379999999999995
Atlantoaxial Instability,M43.8X2,"Atlantoaxial instability is a condition where the first two bones in your neck, called the atlas and axis, are not as stable as they should be. This can sometimes happen without causing any symptoms, and it might be found by accident during an X-ray or MRI for another reason. It's important to know that many people with this condition do not have any problems. However, if you start to feel neck pain, headaches, or notice any changes in how you move, it might be related to this instability. In such cases, a doctor can help decide if any treatment is needed.",M43.8X9,M43.3,False,False,67.89,0.0,0.0,17.11,0.011043622308117063,3.422
Atlantoaxial Instability,M43.8X2,"Atlantoaxial instability is a condition where the first two bones in your neck, called the atlas and axis, are not as stable as they should be. This can sometimes happen without causing any symptoms, and it might be found by chance during an imaging test. It's important to know that many people with this condition do not experience any problems. However, if you notice symptoms like neck pain, headaches, or trouble moving your neck, it's a good idea to talk to a healthcare provider. They can help decide if any treatment is needed to keep your neck safe and comfortable.",M43.8X9,M43.3,False,False,68.1,0.0,0.0,16.900000000000006,0.011173184357541896,3.3800000000000012
Atlantoaxial Instability,M43.8X2,"Atlantoaxial instability is a condition where the first two bones in your neck, called the atlas and axis, are not as stable as they should be. This can sometimes happen without causing any symptoms and might be found by chance during an imaging test. It's important to know that many people with this condition do not experience any problems. However, if you notice symptoms like neck pain, headaches, or difficulty moving your neck, it's a good idea to talk to a healthcare provider. They can help decide if any treatment is needed to keep your neck safe and comfortable.",M43.8X9,M43.3,False,False,68.3,0.0,0.0,16.700000000000003,0.011299435028248588,3.3400000000000007
Atlantoaxial Instability,M43.8X2,"Atlantoaxial instability is a condition where the first two bones in your neck, called the atlas and axis, are not as stable as they should be. This can sometimes happen without causing any symptoms and might be found by chance during an imaging test. It's important to know that many people with this condition do not experience any problems. However, if there are symptoms like neck pain, headaches, or difficulty moving the neck, it might need further attention. In some cases, doctors may suggest ways to help stabilize the neck or manage any discomfort.",M43.8X9,M43.3,False,False,60.85,0.0,0.0,24.15,0.007952286282306164,4.83
Atlantoaxial Instability,M43.8X2,"Atlantoaxial instability is a condition where the first two bones in your neck, called the atlas and axis, are not as stable as they should be. This can sometimes happen without causing any symptoms and might be found by chance during an X-ray or MRI. It's important to know that many people with this condition do not experience any problems. However, if you notice symptoms like neck pain, headaches, or trouble moving your neck, it's a good idea to talk to a doctor. They can help decide if any treatment is needed to keep your neck safe and comfortable.",M43.8X9,M43.3,False,False,68.3,0.0,0.0,16.700000000000003,0.011299435028248588,3.3400000000000007
Degenerative Disc Disease,M50.30,"Degenerative Disc Disease is a condition where the discs in your spine, which act like cushions between the bones, start to wear down over time. This is a common part of aging and can sometimes cause back pain or stiffness. Most people with this condition can manage their symptoms with simple treatments like exercise, physical therapy, or over-the-counter pain relievers. It's important to stay active and maintain a healthy lifestyle to help keep your spine strong and flexible. If you experience severe pain or other symptoms, further evaluation may be needed.",M51.36,M51.36,False,False,61.46,0.0,0.0,23.54,0.00814995925020375,4.708
Degenerative Disc Disease,M50.30,"Degenerative Disc Disease is a condition where the discs in your spine, which act like cushions between the bones, start to wear down over time. This is a common part of aging and can sometimes cause back pain or stiffness. Most people with this condition can manage their symptoms with simple treatments like exercise, physical therapy, or over-the-counter pain relievers. It's important to stay active and maintain a healthy lifestyle to support your spine health. If you experience severe pain or other symptoms, further evaluation may be needed.",M51.36,M51.36,False,False,62.07,0.0,0.0,22.93,0.008357709987463435,4.586
Degenerative Disc Disease,M50.30,"Degenerative Disc Disease is a condition where the discs in your spine, which act like cushions between the bones, start to wear down over time. This is a common part of aging and can sometimes cause back pain or stiffness. Most people with this condition can manage their symptoms with simple treatments like exercise, physical therapy, or over-the-counter pain relievers. It's important to stay active and maintain a healthy lifestyle to help keep your spine strong and flexible.",M51.36,M51.36,False,False,60.14,0.0,0.0,24.86,0.007733952049497294,4.972
Degenerative Disc Disease,M50.30,"Degenerative Disc Disease is a condition where the discs in your spine, which act like cushions between the bones, start to wear down over time. This is a common part of aging and can sometimes cause back pain or stiffness. Most people with this condition can manage their symptoms with simple treatments like exercise, physical therapy, or over-the-counter pain relievers. It's important to stay active and maintain a healthy lifestyle to help keep your spine strong and flexible.",M51.36,M51.36,False,False,60.14,0.0,0.0,24.86,0.007733952049497294,4.972
Degenerative Disc Disease,M50.30,"Degenerative Disc Disease is a condition where the discs in your spine, which act like cushions between the bones, start to wear down over time. This is a common part of aging and can sometimes cause back pain or stiffness. Most people with this condition can manage their symptoms with simple treatments like exercise, physical therapy, or over-the-counter pain relievers. It's important to stay active and maintain a healthy lifestyle to help keep your spine strong and flexible. If you experience severe pain or other symptoms, further evaluation may be needed.",M51.36,M51.36,False,False,61.46,0.0,0.0,23.54,0.00814995925020375,4.708
Thyroid Nodule,E04.1,"A thyroid nodule is a small lump that can form in the thyroid gland, which is located in your neck. These nodules are quite common and are often found by chance during imaging tests for other reasons. Most thyroid nodules are not cancerous and do not cause any symptoms. However, some nodules can grow large enough to be felt or seen, or they might cause symptoms like difficulty swallowing or breathing. It's important to monitor the nodule over time to ensure it doesn't change in size or appearance.",E04.1,E04.1,True,True,70.53,1.0,1.0,14.469999999999999,1.612928248222366,4.494
Thyroid Nodule,E04.1,"A thyroid nodule is a small lump that can form in the thyroid gland, which is located in your neck. These nodules are quite common and are often found by chance during imaging tests for other reasons. Most thyroid nodules are not cancerous and do not cause any symptoms. However, some nodules can produce extra thyroid hormones, which might lead to symptoms like weight loss or a fast heartbeat. It's important to monitor the nodule over time to ensure it doesn't grow or cause problems. If there are any concerns, further evaluation may be needed.",E04.1,E04.1,True,True,72.36,1.0,1.0,12.64,1.6146627565982405,4.128
Thyroid Nodule,E04.1,"A thyroid nodule is a small lump that can form in the thyroid gland, which is located in the neck. These nodules are quite common and are often found by chance during imaging tests for other reasons. Most thyroid nodules are not cancerous and do not cause any symptoms. Patients should know that these nodules usually do not require treatment unless they grow large or cause symptoms like difficulty swallowing or breathing. If there are concerns about the nodule, further evaluation may be needed to determine if any action is necessary.",E04.1,E04.1,True,True,61.46,1.0,1.0,23.54,1.6081499592502038,6.308
Thyroid Nodule,E04.1,"A thyroid nodule is a small lump that can form in the thyroid gland, which is located in your neck. These nodules are quite common and are often found by chance during imaging tests for other reasons. Most thyroid nodules are not cancerous and do not cause any symptoms. However, some nodules can produce extra thyroid hormones, which might lead to symptoms like weight loss or a fast heartbeat. It's important to monitor the nodule over time to ensure it doesn't grow or cause problems. If there are any concerns, further evaluation may be needed.",E04.1,E04.1,True,True,72.36,1.0,1.0,12.64,1.6146627565982405,4.128
Thyroid Nodule,E04.1,"A thyroid nodule is a small lump that can form in your thyroid gland, which is located in your neck. These nodules are quite common and are often found by chance during imaging tests for other reasons. Most thyroid nodules are not cancerous and do not cause any symptoms. However, some nodules can grow large enough to be felt or seen, or they might cause symptoms like difficulty swallowing or breathing. If a nodule is found, your doctor may recommend monitoring it over time to ensure it doesn't change or cause problems.",E04.1,E04.1,True,True,69.72,1.0,1.0,15.280000000000001,1.6122850122850123,4.656000000000001
Thyroid Cyst,E04.1,"A thyroid cyst is a fluid-filled sac that can form in the thyroid gland, which is located in the neck. These cysts are often found by chance during imaging tests for other reasons. Most thyroid cysts are benign, meaning they are not cancerous, and they usually do not cause any symptoms. Patients should know that these cysts typically do not require treatment unless they grow large enough to cause discomfort or difficulty swallowing. In such cases, a healthcare provider may recommend monitoring the cyst or, if necessary, draining it to relieve symptoms.",E04.1,E04.1,True,True,61.26,1.0,1.0,23.740000000000002,1.6080840743734843,6.348000000000001
Thyroid Cyst,E04.1,"A thyroid cyst is a fluid-filled sac that can form in the thyroid gland, which is located in your neck. These cysts are often found by chance during imaging tests for other reasons. Most thyroid cysts are harmless and do not cause any symptoms. They usually do not need treatment unless they grow large enough to cause discomfort or swallowing difficulties. If a cyst becomes bothersome, a doctor might suggest draining it or other treatments. It's important to monitor the cyst for any changes, but most people with thyroid cysts live healthy lives without any issues.",E04.1,E04.1,True,True,72.16,1.0,1.0,12.840000000000003,1.6144508670520232,4.168000000000001
Thyroid Cyst,E04.1,"A thyroid cyst is a fluid-filled sac that can form in the thyroid gland, which is located in your neck. These cysts are often found by chance during imaging tests for other reasons. Most thyroid cysts are harmless and do not cause any symptoms. They usually do not need treatment unless they grow large enough to cause discomfort or swallowing difficulties. If a cyst becomes bothersome, a doctor might suggest draining it or other treatments. It's important to monitor the cyst for any changes, but most people with thyroid cysts live healthy lives without any issues.",E04.1,E04.1,True,True,72.16,1.0,1.0,12.840000000000003,1.6144508670520232,4.168000000000001
Thyroid Cyst,E04.1,"A thyroid cyst is a fluid-filled sac that can form in the thyroid gland, which is located in your neck. These cysts are often found by chance during imaging tests for other reasons. Most thyroid cysts are harmless and do not cause any symptoms. They usually do not need treatment unless they grow large or cause discomfort, such as difficulty swallowing or a noticeable lump in the neck. If any symptoms develop, further evaluation may be needed to decide if any treatment is necessary.",E04.1,E04.1,True,True,62.88,1.0,1.0,22.119999999999997,1.608650519031142,6.023999999999999
Thyroid Cyst,E04.1,"A thyroid cyst is a fluid-filled sac that can form in the thyroid gland, which is located in your neck. These cysts are often found by chance during imaging tests for other reasons. Most thyroid cysts are harmless and do not cause any symptoms. They usually do not need treatment unless they grow large or cause discomfort, such as difficulty swallowing or a noticeable lump in the neck. If any symptoms develop, further evaluation may be needed to decide if any treatment is necessary.",E04.1,E04.1,True,True,62.88,1.0,1.0,22.119999999999997,1.608650519031142,6.023999999999999
Thyroid Goiter,E04.9,"A thyroid goiter is an enlargement of the thyroid gland, which is located in the neck. This condition is often found during a routine check-up or imaging for another issue. Most goiters are not harmful and do not cause symptoms. However, some people might notice a swelling in the neck or experience difficulty swallowing or breathing if the goiter is large. It's important to monitor the goiter for any changes. If it becomes bothersome or causes symptoms, a healthcare provider might suggest treatments like medication or, in some cases, surgery.",E04.0,E04.9,True,False,56.25,1.0,0.0,28.75,0.8067226890756303,6.55
Thyroid Goiter,E04.9,"A thyroid goiter is an enlargement of the thyroid gland, which is located in the neck. This condition is often found during a routine check-up or imaging test. Most goiters are not harmful and do not cause symptoms. However, some people might notice a swelling in the neck or experience difficulty swallowing or breathing if the goiter is large. It's important to monitor the goiter for any changes. If it becomes bothersome or causes symptoms, a healthcare provider might suggest further evaluation to determine the best course of action.",E04.0,E04.9,True,False,56.45,1.0,0.0,28.549999999999997,0.8067681895093063,6.51
Thyroid Goiter,E04.9,"A thyroid goiter is an enlargement of the thyroid gland, which is located in the neck. This condition is often found during a routine check-up or imaging test. Most goiters are not harmful and do not cause symptoms. However, some people might notice a swelling in the neck or experience difficulty swallowing or breathing if the goiter is large. It's important to monitor the goiter for any changes. If it becomes bothersome or causes symptoms, a healthcare provider might suggest further evaluation to determine the best course of action.",E04.0,E04.9,True,False,56.45,1.0,0.0,28.549999999999997,0.8067681895093063,6.51
Thyroid Goiter,E04.9,"A thyroid goiter is an enlargement of the thyroid gland, which is located in the neck. This condition is often found during a routine check-up or imaging test. Most goiters are not harmful and do not cause symptoms. However, some people might notice a swelling in the neck or experience difficulty swallowing or breathing if the goiter is large. It's important to monitor the goiter for any changes. If it becomes bothersome or causes symptoms, a healthcare provider can discuss possible treatments, which might include medication or, in some cases, surgery.",E04.9,E04.9,True,True,56.05,1.0,1.0,28.950000000000003,1.606677796327212,7.390000000000001
Thyroid Goiter,E04.9,"A thyroid goiter is an enlargement of the thyroid gland, which is located in the neck. This condition is often found during a routine check-up or imaging test. Most goiters are not harmful and do not cause symptoms. However, some people might notice a swelling in the neck or experience difficulty swallowing or breathing if the goiter is large. It's important to monitor the goiter for any changes. If it becomes bothersome or causes symptoms, a healthcare provider might suggest treatments like medication or, in some cases, surgery.",E04.0,E04.9,True,False,65.01,1.0,0.0,19.989999999999995,0.8095283468318247,4.797999999999999
Thyroiditis,E06.9,"Thyroiditis is a condition where the thyroid gland, located in your neck, becomes inflamed. This can happen for various reasons, such as an infection or an autoimmune response. Sometimes, thyroiditis doesn't cause any symptoms and is found by chance during tests for other issues. When symptoms do occur, they might include swelling in the neck, feeling tired, or changes in weight. It's important to monitor any symptoms you might have, as thyroiditis can affect how your body uses energy. Treatment depends on the type and severity of thyroiditis, and your doctor can guide you on the best approach.",E06.9,E06.9,True,True,63.39,1.0,1.0,21.61,1.6088456435205662,5.922000000000001
Thyroiditis,E06.9,"Thyroiditis is a condition where the thyroid gland, located in your neck, becomes inflamed. This can happen for various reasons, such as an infection or an autoimmune response. Sometimes, thyroiditis doesn't cause any symptoms and is found by chance during tests for other issues. When symptoms do occur, they might include swelling in the neck, feeling tired, or changes in weight. It's important to monitor these symptoms because they can affect how your body uses energy. If you notice any changes, it's a good idea to talk to your healthcare provider.",E06.9,E06.9,True,True,64.51,1.0,1.0,20.489999999999995,1.6093066542577945,5.697999999999999
Thyroiditis,E06.9,"Thyroiditis is a condition where the thyroid gland, located in your neck, becomes inflamed. This can happen for various reasons, such as an infection or an autoimmune response. Sometimes, thyroiditis doesn't cause any symptoms and is found by chance during tests for other issues. When symptoms do occur, they might include swelling in the neck, feeling tired, or changes in weight. It's important to monitor how you feel and report any new symptoms to your healthcare provider. Treatment depends on the type and cause of thyroiditis, and it may involve medication to manage symptoms.",E06.9,E06.9,True,True,64.0,1.0,1.0,21.0,1.6090909090909091,5.800000000000001
Thyroiditis,E06.9,"Thyroiditis is a condition where the thyroid gland, located in your neck, becomes inflamed. This can happen for various reasons, such as an infection or an autoimmune response. Sometimes, thyroiditis is found by chance during tests for other issues. It might cause symptoms like swelling in the neck, feeling tired, or changes in weight. However, many people with thyroiditis do not have any symptoms at all. It's important to monitor how you feel and report any new symptoms to your healthcare provider, as they can help manage any changes in your thyroid function.",E06.9,E06.9,True,True,64.2,1.0,1.0,20.799999999999997,1.6091743119266055,5.76
Thyroiditis,E06.9,"Thyroiditis is a condition where the thyroid gland, located in your neck, becomes inflamed. This can happen for various reasons, such as an infection or an autoimmune response, where the body's immune system mistakenly attacks the thyroid. Sometimes, thyroiditis doesn't cause any symptoms and is found by chance during tests for other issues. When symptoms do occur, they might include swelling in the neck, feeling tired, or changes in weight. It's important to monitor any symptoms and discuss them with your healthcare provider to ensure proper management.",E06.9,E06.9,True,True,53.81,1.0,1.0,31.189999999999998,1.6062131096613856,7.837999999999999
Papillary Thyroid Carcinoma,C73,"Papillary thyroid carcinoma is a type of thyroid cancer that is often found during imaging tests done for other reasons. It is the most common type of thyroid cancer and usually grows slowly. Many people with this condition do not have symptoms, and it can often be treated successfully. Treatment options may include surgery to remove the thyroid gland, radioactive iodine therapy, or hormone therapy. It's important to discuss with your healthcare provider to understand the best approach for your specific situation and to monitor your health regularly.",C73,C73,True,True,45.15,1.0,1.0,39.85,1.6048959608323135,9.57
Papillary Thyroid Carcinoma,C73,"Papillary thyroid carcinoma is a type of thyroid cancer that is often found during imaging tests done for other reasons. It is the most common type of thyroid cancer and usually grows slowly. Many people with this condition do not have symptoms, but some might notice a lump in the neck or changes in their voice. Treatment often involves surgery to remove the thyroid gland, and sometimes additional therapies are needed. It's important to monitor the condition regularly to ensure it doesn't spread or come back.",C73,C73,True,True,62.48,1.0,1.0,22.520000000000003,1.6085034013605444,6.104000000000001
Papillary Thyroid Carcinoma,C73,"Papillary thyroid carcinoma is a type of thyroid cancer that is often found during imaging tests done for other reasons. It is the most common type of thyroid cancer and usually grows slowly. Many people with this condition do not have symptoms, and it can often be treated successfully. Treatment options may include surgery to remove the thyroid gland, radioactive iodine therapy, or hormone therapy. It's important to discuss with your healthcare provider the best treatment plan for your specific situation.",C73,C73,True,True,55.03,1.0,1.0,29.97,1.6064578624475299,7.593999999999999
