finding,ICD10_code,PFx,PFx_ICD10_code,_0_agent_icd10_codes,_0_icd10_matches,_0_pfx_icd10_matches,_0_flesch,accuracy_agent_icd10,accuracy_pfx_icd10,readability_difference,overall_score,log_overall_score
Bladder Wall Thickening,R93.4,"Bladder wall thickening is a condition where the bladder's lining becomes thicker than usual. This can be found during imaging tests like an ultrasound or CT scan. Often, it doesn't cause any symptoms and might not need treatment. However, sometimes it can be linked to conditions like bladder infections or inflammation. If you notice symptoms like frequent urination, pain, or blood in your urine, it's important to let your doctor know. They can help figure out if any further tests or treatments are needed to keep your bladder healthy.",N32.89,R93.4,True,False,64.91,1.0,0.0,20.090000000000003,0.8094831673779043,4.8180000000000005
Bladder Stone,N21.0,"A bladder stone is a hard mass that forms in the bladder, often discovered during imaging tests for other conditions. These stones can develop when urine in the bladder becomes concentrated, leading to the crystallization of minerals. Patients should know that small bladder stones might not cause any symptoms and can sometimes pass on their own. However, larger stones can cause discomfort, pain, or urinary problems. If symptoms occur, treatment options may include drinking plenty of water to help pass the stone or medical procedures to remove it.",N21.0,N21.0,True,True,62.07,1.0,1.0,22.93,1.6083577099874635,6.186
Bladder Cyst,R93.4,"A bladder cyst is a small, fluid-filled sac that can be found in the bladder. It is often discovered by accident during imaging tests for other reasons. Most bladder cysts are harmless and do not cause any symptoms. They usually do not need any treatment. However, if you experience symptoms like pain, blood in your urine, or frequent urination, it is important to let your doctor know. In rare cases, further evaluation may be needed to ensure there are no underlying issues that need attention.",N28.89,N28.89,False,False,65.52,0.0,0.0,19.480000000000004,0.009765625,3.896000000000001
Bladder Calculus,N21.0,"A bladder calculus, also known as a bladder stone, is a hard mass that forms in the bladder. It is often found incidentally during imaging tests for other conditions. Patients should know that bladder stones can sometimes cause symptoms like pain, difficulty urinating, or blood in the urine. However, if they are small and not causing any problems, they might not need immediate treatment. It's important to stay hydrated and monitor for any symptoms. If symptoms develop or the stone is large, a doctor may discuss treatment options, which could include medication or procedures to remove the stone.",N21.0,N21.0,True,True,54.93,1.0,1.0,30.07,1.6064370775667847,7.614000000000001
Bladder Cancer,C67.9,"Bladder cancer is a condition where abnormal cells grow in the bladder, which is the organ that stores urine. It can sometimes be found by accident during tests for other issues. Patients should know that bladder cancer can cause symptoms like blood in the urine, frequent urination, or pain during urination. It's important to talk to a doctor about these symptoms. Treatment options depend on the stage and type of cancer and may include surgery, chemotherapy, or radiation therapy. Early detection and treatment can improve outcomes.",C67.9,C67.9,True,True,65.42,1.0,1.0,19.58,1.6097181729834793,5.516
Bladder Diverticula,N32.3,"Bladder diverticula are small pouches that form in the bladder wall. They are often found by accident during imaging tests for other reasons. Most of the time, these pouches do not cause any problems and do not need treatment. However, if they become large or cause symptoms like frequent urinary tract infections or trouble urinating, it might be necessary to see a doctor. In some cases, treatment could involve medication or surgery to remove the diverticula. It's important to monitor for any changes or symptoms.",N32.3,N32.3,True,True,57.06,1.0,1.0,27.939999999999998,1.6069108500345544,7.188000000000001
Neurogenic Bladder,N31.9,"A neurogenic bladder is a condition where the nerves that control the bladder do not work properly, which can lead to problems with storing or emptying urine. This can happen due to various reasons, such as spinal cord injuries, neurological diseases, or birth defects. Patients should know that symptoms can include difficulty urinating, frequent urination, or urinary incontinence. It's important to manage these symptoms to prevent complications like urinary tract infections or kidney damage. Treatment options may include medications, catheterization, or lifestyle changes to help manage bladder function.",N31.9,N31.9,True,True,45.15,1.0,1.0,39.85,1.6048959608323135,9.57
Gallbladder Polyps,K82.4,"Gallbladder polyps are small growths that are found on the inside lining of the gallbladder. They are often discovered by accident during an ultrasound or other imaging tests. Most gallbladder polyps are harmless and do not cause any symptoms. They are usually not cancerous and do not require treatment. However, if a polyp is larger than 1 centimeter, it might need to be checked more closely because there is a small chance it could become cancerous. Regular check-ups with your doctor can help monitor the size and nature of the polyps.",K82.8,K82.4,True,False,64.51,1.0,0.0,20.489999999999995,0.8093066542577944,4.897999999999999
Cholelithiasis,K80.20,"Cholelithiasis means you have gallstones, which are small, hard deposits that form in your gallbladder. The gallbladder is a small organ under your liver that helps with digestion. Many people with gallstones don't have any symptoms and may not need treatment. However, if you experience pain in your upper right abdomen, nausea, or vomiting, it could mean a gallstone is blocking a bile duct. In such cases, it's important to seek medical advice to discuss possible treatments, which might include medication or surgery to remove the gallbladder.",K80.20,K80.20,True,True,62.27,1.0,1.0,22.729999999999997,1.6084281500210704,6.145999999999999
Gallstones ,K80.20,"Gallstones are small, hard deposits that form in the gallbladder, a small organ under your liver. They are often found by accident during tests for other issues. Most people with gallstones don't have any symptoms and don't need treatment. However, if gallstones block a bile duct, they can cause pain, nausea, or other digestive problems. It's important to be aware of these symptoms, as they might require medical attention. If you experience any discomfort or changes in your digestion, you should talk to your doctor.",K80.20,K80.20,True,True,65.52,1.0,1.0,19.480000000000004,1.609765625,5.496
Gallbladder Sludge,R93.2,"Gallbladder sludge is a thick, mud-like substance that can form in the gallbladder. It is often found by accident during an ultrasound or other imaging tests. Most of the time, gallbladder sludge does not cause any symptoms and does not need treatment. However, if it does cause symptoms like pain in the upper right side of the belly, nausea, or vomiting, it might be a sign of gallstones or other gallbladder problems. In such cases, a doctor might suggest further tests or treatments to help manage the symptoms.",K82.8,K82.8,False,False,70.53,0.0,0.0,14.469999999999999,0.012928248222365872,2.894
Gallbladder Wall Thickening,K81.9,"Gallbladder wall thickening is a condition where the wall of the gallbladder becomes thicker than normal. This can be found during an ultrasound or other imaging tests. Often, it doesn't cause any symptoms and might not need treatment. However, it can sometimes be a sign of inflammation or other gallbladder issues. If you experience symptoms like abdominal pain, nausea, or fever, it's important to let your doctor know. They can help determine if any further tests or treatments are needed to address the underlying cause.",K82.8,K82.8,False,False,57.06,0.0,0.0,27.939999999999998,0.006910850034554251,5.588
Gallbladder Tumor,D37.6,"A gallbladder tumor is an abnormal growth found in the gallbladder, which is a small organ under your liver that helps with digestion. Sometimes, these tumors are found by accident during tests for other issues. It's important to know that not all tumors are cancerous. Some may be benign, meaning they are not harmful. However, if the tumor is cancerous, it could affect how the gallbladder works and may need treatment. If you have any symptoms like pain in your upper belly, nausea, or jaundice (yellowing of the skin), it's important to let your doctor know.",D37.6,D37.6,True,True,63.7,1.0,1.0,21.299999999999997,1.608968609865471,5.859999999999999
Adenomyomatosis,K82.8,"Adenomyomatosis is a condition where the gallbladder wall thickens due to small growths. It's often found by accident during imaging tests like an ultrasound or MRI. Most people with adenomyomatosis don't have any symptoms, and it usually doesn't cause any problems. It's important to know that this condition is not cancerous and doesn't typically require treatment. However, if you experience symptoms like abdominal pain or discomfort, it might be worth discussing with your doctor to see if further evaluation is needed.",K82.8,K82.8,True,True,46.57,1.0,1.0,38.43,1.6050722799898556,9.286
Porcelain Gallbladder,K82.8,"A porcelain gallbladder is a condition where the walls of the gallbladder become covered with calcium deposits, making them hard and brittle. This is often found by accident during imaging tests for other issues. Patients should know that while a porcelain gallbladder might not cause symptoms, it can be associated with a higher risk of gallbladder cancer. Because of this risk, doctors often recommend removing the gallbladder, even if it isn't causing any problems. It's important to discuss this with your healthcare provider to understand the best course of action.",K82.8,K82.8,True,True,53.21,1.0,1.0,31.79,1.6060994205550474,7.958
Gallbladder Agenesis,Q44.0,"Gallbladder agenesis is a rare condition where a person is born without a gallbladder. This is usually discovered by accident during imaging tests for other reasons. Most people with gallbladder agenesis do not have any symptoms and live normal, healthy lives without needing any treatment. The gallbladder is an organ that helps with digestion, but the body can function well without it. If you experience symptoms like stomach pain or digestive issues, it might be due to other causes, and your doctor can help figure out the best way to manage them.",Q44.0,Q44.0,True,True,52.8,1.0,1.0,32.2,1.6060240963855423,8.040000000000001
Intestinal Polyp,K63.5,"An intestinal polyp is a small growth that can be found in the lining of the intestine. These polyps are often discovered during routine screenings like a colonoscopy. Most intestinal polyps are benign, meaning they are not cancerous, and they usually do not cause any symptoms. However, some polyps can develop into cancer over time, so it's important to monitor them. If a polyp is found, a doctor may recommend removing it to prevent any potential future problems. This procedure is typically straightforward and can help ensure your intestines stay healthy.",K63.5,K63.5,True,True,64.51,1.0,1.0,20.489999999999995,1.6093066542577945,5.697999999999999
Diverticulosis,K57.30,"Diverticulosis is a condition where small pouches, called diverticula, form in the wall of the colon. These pouches are usually harmless and often found during tests for other issues. Most people with diverticulosis don't have any symptoms and don't need treatment. It's important to eat a healthy diet with plenty of fiber, which can help prevent any problems. Sometimes, these pouches can become inflamed or infected, leading to a condition called diverticulitis, which can cause pain and other symptoms. If you experience any discomfort, it's important to let your doctor know.",K57.30,K57.30,True,True,56.05,1.0,1.0,28.950000000000003,1.606677796327212,7.390000000000001
Appendicitis,K35.80,"Appendicitis is a condition where the appendix, a small tube attached to the large intestine, becomes inflamed and swollen. This can cause pain in the lower right side of the belly, along with symptoms like nausea, vomiting, and fever. If not treated, the appendix can burst, leading to serious complications. Treatment usually involves surgery to remove the appendix, which is a common and safe procedure. It's important to seek medical attention if you experience symptoms of appendicitis to prevent complications.",K35.80,K35.80,True,True,46.78,1.0,1.0,38.22,1.6050994390617033,9.244
Ileus,K56.7,"Ileus is a condition where the intestines temporarily stop moving food through the digestive system. This can happen for various reasons, like after surgery or due to certain medications. When the intestines don't move properly, it can cause symptoms like bloating, stomach pain, and not being able to pass gas or stool. It's important to know that ileus is usually temporary and can often be managed with rest, changes in diet, or sometimes medication. If you experience severe symptoms, it's important to seek medical attention to ensure proper care.",K56.7,K56.7,True,True,53.41,1.0,1.0,31.590000000000003,1.6061368517950292,7.918000000000001
Bowel Wall Thickening,R93.3,"Bowel wall thickening is a finding that can be seen on imaging tests like a CT scan or MRI. It means that the wall of the intestine looks thicker than usual. This can happen for many reasons, such as inflammation, infection, or other conditions. Most of the time, it doesn't cause any symptoms and might not need any treatment. However, if you experience symptoms like stomach pain, changes in bowel habits, or weight loss, it's important to let your doctor know so they can decide if further evaluation is needed.",K63.89,R19.8,False,False,70.13,0.0,0.0,14.870000000000005,0.012602394454946438,2.974000000000001
Intussusception,K56.1,"Intussusception is a condition where one part of the intestine slides into another, like a telescope. This can cause a blockage in the intestines. It is more common in children but can happen in adults too. Symptoms might include belly pain, swelling, or vomiting. If you have these symptoms, it's important to get medical help quickly. Sometimes, intussusception can be found by accident during tests for other issues. If it is found incidentally and you have no symptoms, your doctor will decide if any treatment is needed.",K56.1,K56.1,True,True,67.35,1.0,1.0,17.650000000000006,1.6107238605898124,5.130000000000001
Crohn's Disease,K50.90,"Crohn's Disease is a condition that causes inflammation in parts of the digestive system. It can lead to symptoms like stomach pain, diarrhea, and weight loss. Sometimes, it is found by accident when doctors are looking for something else. If you have Crohn's Disease, it's important to work with your doctor to manage it. This might include taking medicine, eating a special diet, or sometimes having surgery. The goal is to help you feel better and prevent any problems from getting worse.",K50.90,K50.90,True,True,74.49,1.0,1.0,10.510000000000005,1.6173761946133798,3.7020000000000013
Intestinal Wall Thickening,R93.3,"Intestinal wall thickening is a finding that can be seen on imaging tests like a CT scan or MRI. It means that the wall of the intestine looks thicker than usual. This can happen for many reasons, some of which are harmless, like mild inflammation or a past infection. Sometimes, it might be a sign of something more serious, like an infection or a condition like Crohn's disease. It's important to talk to your doctor about what this finding means for you and if any further tests are needed.",K63.89,R19.8,False,False,70.33,0.0,0.0,14.670000000000002,0.012763241863433313,2.9340000000000006
Colonic Diverticula,K57.30,"Colonic diverticula are small pouches that can form in the wall of the colon. They are often found by accident during tests for other conditions. Most people with diverticula do not have any symptoms and do not need treatment. However, it's important to eat a healthy diet with plenty of fiber to help prevent any problems. Sometimes, these pouches can become inflamed or infected, leading to a condition called diverticulitis, which can cause pain and other symptoms. If you experience any discomfort or changes in your bowel habits, it's important to let your doctor know.",K57.30,K57.30,True,True,63.9,1.0,1.0,21.1,1.6090497737556562,5.82
Colonic Polyp,K63.5,"A colonic polyp is a small growth on the lining of the colon, often found during a colonoscopy. These polyps are usually benign, meaning they are not cancerous. However, some types of polyps can develop into cancer over time if not removed. It's important to have regular check-ups to monitor for any new polyps. If a polyp is found, it can often be removed during the colonoscopy procedure. This helps prevent any potential progression to cancer. Maintaining a healthy diet and lifestyle can also help reduce the risk of developing polyps.",K63.5,K63.5,True,True,66.74,1.0,1.0,18.260000000000005,1.6103842159916928,5.252000000000001
Mesenteric Cyst,R93.3,"A mesenteric cyst is a fluid-filled sac that is found in the mesentery, which is the tissue that holds your intestines in place. These cysts are usually discovered by accident during imaging tests for other reasons. Most of the time, mesenteric cysts do not cause any symptoms and are not harmful. They often do not need any treatment. However, if the cyst becomes large or causes symptoms like pain or swelling in the belly, a doctor might suggest removing it. It's important to keep an eye on any changes in how you feel.",D13.4,D73.3,False,False,72.66,0.0,0.0,12.340000000000003,0.014992503748125934,2.468000000000001
Intestinal Stricture,K56.60,"An intestinal stricture is a narrowing of a part of the intestine, which can sometimes be found incidentally during imaging tests. This narrowing can be caused by inflammation, scar tissue, or other conditions. Patients should know that while some strictures may not cause symptoms, others can lead to problems like abdominal pain, bloating, or changes in bowel habits. If symptoms occur, it may be necessary to discuss with a healthcare provider about possible treatments, which could include dietary changes, medication, or in some cases, surgery to relieve the narrowing.",K56.60,K56.60,True,True,48.84,1.0,1.0,36.16,1.6053821313240044,8.831999999999999
Simple Renal Cyst,N28.1,"A simple renal cyst is a fluid-filled sac that can form in the kidneys. These cysts are quite common, especially as people get older, and are usually found by accident during imaging tests for other reasons. Most of the time, simple renal cysts do not cause any symptoms or health problems and do not need treatment. They are not cancerous and rarely lead to complications. If you do experience symptoms like pain or notice changes in your urine, it's important to let your doctor know so they can check if the cyst is causing any issues.",N28.1,N28.1,True,True,68.91,1.0,1.0,16.090000000000003,1.6117027501462844,4.818000000000001
Angiomyolipoma,D30.0,"An angiomyolipoma is a benign tumor that is often found in the kidney during imaging tests. It is made up of blood vessels, muscle, and fat. Most of the time, these tumors do not cause any symptoms and do not need treatment. However, if they grow large, they might cause pain or bleeding. It's important to keep an eye on them with regular check-ups to make sure they don't cause any problems. If any symptoms like pain or blood in the urine occur, further evaluation may be needed.",D30.0,D30.0,True,True,81.93,1.0,1.0,3.069999999999993,1.6491400491400494,2.2139999999999986
Hydronephrosis,N13.30,"Hydronephrosis is a condition where one or both of your kidneys become swollen due to a build-up of urine. This can happen if there is a blockage or obstruction in the urinary tract, or if urine is flowing backward from the bladder into the kidneys. It is often found during imaging tests for other reasons. Many times, hydronephrosis does not cause symptoms, but it can lead to pain, urinary tract infections, or kidney damage if not addressed. Treatment depends on the cause and severity, and it may involve medication or procedures to relieve the blockage.",N13.30,N13.30,True,True,69.11,1.0,1.0,15.89,1.6118413262285376,4.7780000000000005
Kidney Stones,N20.0,"Kidney stones are small, hard deposits that form inside your kidneys. They are made of minerals and salts. Sometimes, kidney stones are found by accident when you have an imaging test for another reason. Many kidney stones are small and can pass through your urinary tract without causing any problems. However, if a stone is large, it might cause pain or block the flow of urine. Drinking plenty of water can help prevent stones from forming. If you experience pain or difficulty urinating, you should talk to your doctor.",N20.0,N20.0,True,True,75.5,1.0,1.0,9.5,1.619047619047619,3.5
Renal Atrophy,N26.1,"Renal atrophy means that one or both of your kidneys have become smaller than normal. This can happen for a variety of reasons, such as reduced blood flow or damage from an infection. When kidneys shrink, they might not work as well as they should. However, many people with renal atrophy do not have any symptoms and may not need treatment. It's important to keep an eye on kidney function through regular check-ups. If you notice any changes in your health, like swelling or changes in urination, let your doctor know.",N26.9,N26.1,True,False,72.97,1.0,0.0,12.030000000000001,0.8153491941673062,3.2060000000000004
Renal Mass,R93.4,"A renal mass is a growth or lump found in the kidney, often discovered during imaging tests for other reasons. Most renal masses are benign, meaning they are not cancerous, but some can be malignant, which means they could be cancer. It's important to understand that not all renal masses require immediate treatment. Doctors often monitor these masses over time to see if they change in size or appearance. If there are any concerns about the mass, further tests may be needed to determine the best course of action.",N28.89,N28.89,False,False,61.87,0.0,0.0,23.130000000000003,0.008288437629506836,4.626
Polycystic Kidney Disease,Q61.3,"Polycystic Kidney Disease (PKD) is a condition where clusters of cysts develop in the kidneys. These cysts are filled with fluid and can cause the kidneys to become enlarged. While PKD can be serious, it often progresses slowly, and many people live with it for years without significant problems. It's important to monitor kidney function regularly, as the cysts can sometimes lead to high blood pressure or kidney failure. Maintaining a healthy lifestyle, including a balanced diet and regular exercise, can help manage the condition and support kidney health.",Q61.3,Q61.3,True,True,53.41,1.0,1.0,31.590000000000003,1.6061368517950292,7.918000000000001
Renal Cortical Thinning,N26.1,"Renal cortical thinning is a condition where the outer layer of the kidney, called the cortex, becomes thinner than usual. This finding is often discovered incidentally during imaging tests like an ultrasound or CT scan. Patients should know that renal cortical thinning can be associated with aging or chronic kidney conditions, but it doesn't always cause symptoms or require treatment. It's important to maintain a healthy lifestyle, including staying hydrated and managing blood pressure, to support kidney health. If there are concerns about kidney function, further evaluation by a healthcare provider may be necessary.",N28.9,N28.9,False,False,43.93,0.0,0.0,41.07,0.004753981459472308,8.214
Renal Cyst with Septations,N28.1,"A renal cyst with septations is a fluid-filled sac found in the kidney that has thin walls or partitions inside it. These cysts are often discovered by chance during imaging tests for other reasons. Most of the time, they do not cause any symptoms and are not harmful. However, it's important to keep an eye on them because, in rare cases, they can change or grow. If you notice any symptoms like pain or blood in your urine, it's important to let your doctor know so they can decide if any further action is needed.",N28.1,N28.1,True,True,77.57,1.0,1.0,7.430000000000007,1.6237247924080664,3.0860000000000016
Medullary Sponge Kidney,Q61.5,"Medullary Sponge Kidney is a condition where tiny cysts form in the tubes inside your kidneys. These cysts are usually harmless and often found by accident when you have an imaging test for another reason. Most people with Medullary Sponge Kidney don't have any symptoms and don't need treatment. However, some people might have kidney stones or urinary tract infections more often. It's important to drink plenty of water to help prevent kidney stones. If you have any symptoms like pain or blood in your urine, you should talk to your doctor.",Q61.5,Q61.5,True,True,72.87,1.0,1.0,12.129999999999995,1.6152322924600153,4.026
Renal Artery Aneurysm,I72.4,"A renal artery aneurysm is a bulge in the wall of one of the arteries that supply blood to the kidneys. This is often found by accident during imaging tests for other reasons. Most of the time, these aneurysms do not cause symptoms and are not dangerous. However, if they grow large, they can pose a risk of rupture, which can be serious. It's important to monitor the size of the aneurysm with regular check-ups. If it becomes too large or causes symptoms, treatment options may be considered to prevent complications.",I72.4,I72.4,True,True,72.97,1.0,1.0,12.030000000000001,1.6153491941673064,4.006
Hepatic Cyst,K76.89,"A hepatic cyst is a fluid-filled sac found in the liver, often discovered by chance during imaging tests like an ultrasound or CT scan. These cysts are usually benign, meaning they are not cancerous, and they typically do not cause any symptoms. Most people with hepatic cysts do not need any treatment, and the cysts do not affect liver function. However, if a cyst becomes very large or causes discomfort, a doctor might suggest further evaluation. It's important to monitor for any changes, but generally, hepatic cysts are harmless.",K76.8,K76.89,True,False,53.41,1.0,0.0,31.590000000000003,0.8061368517950291,7.118000000000001
Hepatic Hemangioma,D18.09,"A hepatic hemangioma is a common and benign tumor of the liver, often found by chance during imaging tests for other reasons. These are made up of a tangle of blood vessels and usually do not cause any symptoms or require treatment. Most people with a hepatic hemangioma will not experience any health problems from it. However, if it grows large, it might cause discomfort or pain in the abdomen. In such cases, further evaluation by a healthcare provider may be necessary to discuss possible management options.",D18.09,D18.09,True,True,53.81,1.0,1.0,31.189999999999998,1.6062131096613856,7.837999999999999
Hepatomegaly,R16.0,"Hepatomegaly means that your liver is larger than normal. This can be found during an imaging test like an ultrasound or CT scan. Often, a slightly enlarged liver doesn't cause any symptoms and might not be a problem. However, it can sometimes be a sign of an underlying condition, such as liver disease, heart problems, or infections. It's important to understand that having an enlarged liver doesn't automatically mean something serious, but it may require further evaluation to determine the cause and ensure your liver stays healthy.",R16.0,R16.0,True,True,53.81,1.0,1.0,31.189999999999998,1.6062131096613856,7.837999999999999
Liver Steatosis,K76.0,"Liver steatosis, also known as fatty liver, is when extra fat builds up in the liver. This is often found by accident during imaging tests. Most of the time, it doesn't cause any symptoms and doesn't need treatment. However, it's important to maintain a healthy lifestyle, including a balanced diet and regular exercise, to prevent it from getting worse. If you experience symptoms like tiredness or discomfort in the upper right side of your belly, it's a good idea to talk to your doctor.",K76.0,K76.0,True,True,62.88,1.0,1.0,22.119999999999997,1.608650519031142,6.023999999999999
Liver Cirrhosis,K74.60,"Liver cirrhosis is a condition where the liver becomes scarred and its function is impaired. This can happen over time due to long-term damage from things like alcohol use or hepatitis. When the liver is scarred, it can't work as well to filter toxins from the blood, make proteins, or help with digestion. People with cirrhosis might feel tired, have yellowing of the skin (jaundice), or notice swelling in their legs. It's important to take care of your liver by avoiding alcohol and eating a healthy diet. Regular check-ups with your doctor can help manage the condition and prevent complications.",K74.60,K74.60,True,True,62.98,1.0,1.0,22.020000000000003,1.60868809730669,6.004000000000001
Liver Mass,R16.2,"A liver mass is a growth or lump in the liver that is often found by accident during imaging tests for other reasons. Most liver masses are benign, meaning they are not cancerous and do not cause harm. However, some can be malignant, which means they could be cancerous. It's important to understand that not all liver masses require treatment, but further evaluation is often needed to determine the nature of the mass. This may involve additional imaging tests or sometimes a biopsy to ensure the mass is not harmful.",R16.0,R93.2,False,False,61.67,0.0,0.0,23.33,0.008220304151253598,4.6659999999999995
Hepatic Adenoma,D13.4,"A hepatic adenoma is a non-cancerous tumor found in the liver. It is often discovered by accident during imaging tests for other reasons. Most of the time, these tumors do not cause any symptoms and do not need treatment. However, it is important to be aware that in rare cases, they can grow larger or cause pain. If you experience any symptoms like abdominal pain or discomfort, it is important to let your doctor know. They can help decide if any further action is needed.",D13.4,D13.4,True,True,65.52,1.0,1.0,19.480000000000004,1.609765625,5.496
Liver Metastasis,C78.7,"Liver metastasis means that cancer cells have spread to the liver from another part of the body. This is often found during imaging tests done for other reasons. It's important to know that this finding indicates the presence of cancer that has spread, which can affect how the cancer is treated. While this can sound concerning, doctors have many ways to manage and treat cancer that has spread to the liver. Treatment options may include medications, procedures to target the liver, or other therapies to help control the cancer and manage symptoms.",C78.7,C78.7,True,True,61.26,1.0,1.0,23.740000000000002,1.6080840743734843,6.348000000000001
Liver Hemangioma,D18.09,"A liver hemangioma is a common and benign growth in the liver made up of blood vessels. It is often found by accident during imaging tests for other reasons. Most people with a liver hemangioma do not have any symptoms, and it usually does not require treatment. It's important to know that these growths are not cancerous and rarely cause problems. If you do experience symptoms like pain or discomfort in the abdomen, it might be worth discussing with your doctor to see if any further steps are needed.",D18.09,D18.09,True,True,70.33,1.0,1.0,14.670000000000002,1.6127632418634334,4.534000000000001
Focal Nodular Hyperplasia,K78.1,"Focal Nodular Hyperplasia (FNH) is a common and benign liver lesion often found by chance during imaging tests like an ultrasound or CT scan. It is not cancerous and usually does not cause any symptoms or require treatment. Most people with FNH can continue their normal activities without any problems. It's important to know that FNH is not linked to liver disease or cancer. If you have any concerns or experience symptoms like pain or discomfort, it's a good idea to talk to your doctor for reassurance.",D13.4,D13.4,False,False,62.27,0.0,0.0,22.729999999999997,0.008428150021070375,4.545999999999999
