finding,ICD10_code,PFx,PFx_ICD10_Code,_0_agent_icd10_codes,_0_icd10_matches,_0_pfx_icd10_matches,_0_flesch,accuracy_agent_icd10,accuracy_pfx_icd10,readability_difference,overall_score,log_overall_score
Cardiac Tumor,D15.1,"A cardiac tumor is a growth in your heart. Imagine your heart as a pump that sends blood throughout your body. Sometimes, a lump can form inside it. These lumps are called tumors. Not all tumors are harmful. Some are benign, meaning they don’t spread to other parts of your body. Others can be malignant or cancerous and might cause bigger problems. It’s important to know what kind of tumor it is so doctors can decide the best way to help. Doctors will want to find out more to keep your heart healthy.",D15.1,D15.1,True,True,86.4,1.0,1.0,1.4000000000000057,1.6833333333333331,1.319999999999999
Pulmonary Nodule,R91.1,"A pulmonary nodule is a small and round spot that shows up on a lung X-ray or CT scan. Imagine it as a tiny dot on a piece of paper. Most nodules are not dangerous and can come from old infections, scars, or small non-cancerous lumps. They are usually tiny, like a pea. Doctors sometimes check them over time to see if they change. This doesn't mean there's trouble, just that they want to be sure. It sounds scarier than it is, but often these nodules do not cause problems.",R91.1,R91.1,True,True,92.22,1.0,1.0,7.219999999999999,1.624330900243309,0.15600000000000014
Lung Mass,R91.8,"A lung mass means there is a spot in your lungs that looks different from the rest. Think about having a group of red apples, but one apple is green. That's how this spot stands out. Most of the time, these spots aren't dangerous, but doctors might want to check them out more. They might do extra tests to see if this spot needs special attention. It's like finding out if the green apple is just a different kind or if it's extra special in some way.",R91.8,R91.1,False,True,90.6,0.0,1.0,5.599999999999994,0.8303030303030303,-0.31999999999999895
Lung Cyst,J98.4,A lung cyst is like a small bubble filled with air or fluid that appears in the lung. Think of it as a tiny balloon inside your lung. Your lungs are also like balloons that help you breathe. A lung cyst usually does not cause symptoms or problems. Most people do not even notice it. Doctors may find lung cysts by accident when looking for something else. These cysts often do not need treatment. It's like finding an extra pocket in your jacket that you didn’t know was there and doesn’t affect your jacket’s function.,J98.4,J98.4,True,True,84.78,1.0,1.0,0.21999999999999886,1.7639344262295085,1.644
Bronchiectasis,J47.9,"Bronchiectasis means that the tubes for air in your lungs, called bronchi, are bigger and hurt. Think of a garden hose. If it gets bent, water doesn't flow well. That's like your bronchi with bronchiectasis. When they're hurt, it's harder to clear mucus that protects your lungs. This can cause infections and make breathing tough. But don't worry! Doctors have medicines and ways to help keep you healthy. This way, you can play, run, and do your favorite things much easier.",J47.9,J47,False,True,96.18,0.0,1.0,11.180000000000007,0.8164203612479475,-1.4360000000000015
Emphysema,J43.9,"Emphysema is a problem with your lungs. Think of your lungs like air bags that help you breathe. When someone has emphysema, the air sacs in the lungs get hurt. It makes breathing hard, like trying to blow up a balloon with holes. You might feel out of breath, tired, or have a cough. Smoking is a big reason people get emphysema. If you quit smoking, it can help your lungs a lot. Lessening what damages the lungs can make a big difference, even if it can't undo all the harm already done.",J43.9,J43.9,True,True,85.08,1.0,1.0,0.0799999999999983,1.7851851851851857,1.5840000000000005
Pulmonary Fibrosis,J84.10,"Pulmonary fibrosis is when lung tissue gets damaged and scarred. This thickened, stiff tissue makes it harder for your lungs to work properly. As the lung tissue becomes more scarred, you might find it more difficult to breathe deeply. Imagine if a sponge gets hardened and doesn’t soak water – similarly, lungs with fibrosis don’t take in air as easily as they should. Although the exact cause isn't always known, certain factors like long-term exposure to some toxins, infections, medications, or medical treatments could contribute to its development. Sometimes it may develop without a known reason.",J84.10,J84.10,True,True,63.9,1.0,1.0,21.1,1.6090497737556562,5.82
Pleural Effusion,J90,"Pleural effusion is when extra fluid builds up around your lungs. Think about your lungs like a sponge, and the place around them like a big bowl. Sometimes, too much water gets into the bowl and makes the sponge float. This means there's too much fluid, and that's what pleural effusion is. It could be because of things like an infection or if your heart or lungs are not working as they should. The extra fluid makes it harder to breathe, but doctors know how to make you feel okay.",J90,J90,True,True,90.09,1.0,1.0,5.090000000000003,1.632840722495895,0.5819999999999994
Pneumothorax,J93.9,"A pneumothorax is when air gets into the space between your lung and chest wall. Think of your lungs like balloons inside a box. If a balloon has a hole, the air leaks out and the balloon shrinks. This means your lung may not expand fully as it should. Small pneumothoraxes might not cause any harm, but bigger ones can make breathing hard. Doctors check the size and how you feel to decide what comes next. It's always okay to ask questions if you're unsure about something.",J93.9,J93.9,True,True,84.27,1.0,1.0,0.730000000000004,1.7156069364161848,1.7460000000000009
Interstitial Lung Disease,J84.9,"Interstitial lung disease means there’s some swelling or scarring in the tiny spaces in your lungs. Your lungs are like a sponge with small holes that let air in and out. In this case, it's like some of those holes have a light cover or are partly blocked. This can make breathing tougher or cause a dry cough. While this may sound concerning, there are ways doctors can help you manage it so you can breathe easier.",J84.9,J84.10,False,True,89.68,0.0,1.0,4.680000000000007,0.8352112676056338,-0.13600000000000134
