finding,ICD10_code,PFx,PFx_ICD10_Code,_0_agent_icd10_codes,_0_icd10_matches,_0_pfx_icd10_matches,_0_flesch,accuracy_agent_icd10,accuracy_pfx_icd10,readability_difference,overall_score,log_overall_score
Esophageal Diverticulum,K22.5,"An esophageal diverticulum is a small pocket that can form in the esophagus, which is the tube moving food and drinks from our throat to our stomach. Think of it like a tiny, extra pocket on the side of a tube. It might make swallowing tricky, or sometimes food gets stuck. Most of the time, it doesn’t cause big issues. But knowing about it is useful if you notice something different with eating or drinking. It’s important to understand this so you can share anything unusual with your healthcare provider if needed.",K22.5,K22.5,True,True,72.87,1.0,1.0,12.129999999999995,1.6152322924600153,4.026
Achalasia,K22.0,"Achalasia happens when the esophagus has trouble moving food to the stomach. The esophagus is like a tube that takes food from your mouth to your belly. Normally, it squeezes and helps push the food down. At the bottom, a little door opens to let the food in. But with achalasia, this door doesn't open right, and the squeezing is weak. This makes it hard to swallow food or drinks and might cause a chest ache. Imagine a doorway that’s too narrow for things to pass through easily. It's like that for food in achalasia.",K22.0,K22.0,True,True,84.78,1.0,1.0,0.21999999999999886,1.7639344262295085,1.644
Barrett's Esophagus,K22.70,"Barrett's esophagus happens when the inside of your esophagus changes. It's kind of like when a smooth road gets bumpy from wear and tear. This change happens because sometimes stomach acid comes back up into the esophagus too often. It’s not just a simple case of heartburn. During check-ups, doctors find these changes. It does not mean you have cancer, but these areas need to be checked regularly. This is because, though rare, they could turn into something more serious. With care, you can manage it just fine.",K22.7,K22.70,True,False,77.23,1.0,0.0,7.769999999999996,0.8228050171037629,2.353999999999999
Esophageal Perforation,K22.3,"An esophageal perforation happens when there is a hole or a tear in your esophagus. The esophagus is the tube that moves food from your mouth to your stomach. Imagine if a straw had a little hole in it, and your drink leaked out. This is like what happens in your esophagus. Food or drink can spill out, and you might feel pain or find it hard to swallow. It's important to know about this so you can stay healthy and not have more problems later.",K22.3,K22.3,True,True,90.8,1.0,1.0,5.799999999999997,1.6294117647058826,0.4400000000000006
Esophageal Carcinoma,C15.9,"Esophageal carcinoma is a type of cancer that begins in the esophagus, which is the tube that brings food from your mouth to your stomach. This cancer can cause problems like trouble swallowing food, losing weight without trying, and feeling pain in your chest. The esophagus is an important part of how our body digests food, and having cancer there is serious. Doctors can help with treatments such as surgery, medicine to fight cancer cells, or radiation to shrink it. They carefully decide the best way to treat esophageal carcinoma by learning more about it from tests.",C15.9,C15.9,True,True,68.7,1.0,1.0,16.299999999999997,1.6115606936416187,4.859999999999999
Pericardial Effusion,I31.3,"""Pericardial effusion"" means extra water around your heart. Your heart is inside a soft bag called a pericardium. Sometimes, a little too much water collects here, like filling a small water balloon. This extra water doesn't mean something is wrong now, but it's important to watch it. Too much water can make your heart work harder, like wearing a jacket that's too tight when you try to play. Sometimes you might not feel anything, other times you might feel chest hurts or have trouble taking a deep breath. Keeping track of it is helpful.",I31.3,I31.3,True,True,74.79,1.0,1.0,10.209999999999994,1.617841213202498,3.641999999999999
Left Ventricular Hypertrophy,I51.7,"Left ventricular hypertrophy (LVH) is when one part of your heart becomes thicker. Imagine your heart as a pump. It works extra hard if there's lots of blood to push around. The left side of the heart is a main part of this pump. If it's doing extra work, it can get thick. It's important because a thicker heart is like a pump that's getting worn out. To keep your heart pump in good shape, you should eat healthy food, exercise often, and stay away from things that are bad for you like smoking.",I51.7,I51.7,True,True,91.71,1.0,1.0,6.709999999999994,1.625940337224384,0.25800000000000134
Aortic Aneurysm,I71.9,"Imagine the aorta, the biggest blood vessel in our body, as a large river. Just like a dam's wall can get weak and bulge, a spot in the aorta can also become weak and start to bulge, making what's called an aneurysm. This bulge is often not felt and doesn't usually cause immediate harm. It's like a hidden problem that doctors watch carefully so they can step in if it shows signs of getting worse. While it's there, it usually doesn't stop you from feeling okay, but keeping an eye on it is important.",I71.9,I71.9,True,True,77.77,1.0,1.0,7.230000000000004,1.6243013365735117,3.046000000000001
Myocardial Fibrosis,I51.4,"Myocardial fibrosis is when the heart muscle has some extra scar tissue instead of just healthy tissue. Imagine if a part of your heart has tiny scars, kind of like when you get a deep scrape on your knee and it heals with a scar. These scars can make the heart a bit stiffer, so it might not pump blood as well. Your heart is like a pump, and it works best when it's strong and flexible. It's important to know this so doctors can check if it's affecting how your heart works.",I51.4,I51.4,True,True,86.44,1.0,1.0,1.4399999999999977,1.6819672131147543,1.3120000000000005
Pericardial Cyst,I31.8,"A pericardial cyst is like a small bubble near the heart. It is a tiny sac filled with fluid that forms in the thin layer around the heart, called the pericardium. Imagine it as a little water balloon sitting there. These cysts are usually harmless and don't cause any trouble. They often show up during special tests like an MRI, when doctors are checking for other things. It's good to know they're there, just to keep an eye on them, but most of the time, they don't need any treatment.",I31.8,Q23.8,False,True,81.63,0.0,1.0,3.3700000000000045,0.845766590389016,1.474000000000001
