finding,ICD10_code,PFx,PFx_ICD10_Code,_0_agent_icd10_codes,_0_icd10_matches,_0_pfx_icd10_matches,_0_flesch,accuracy_agent_icd10,accuracy_pfx_icd10,readability_difference,overall_score,log_overall_score
Colloid Cyst,G93.0,"A colloid cyst is like a small, jelly-like bubble in the brain. It usually forms in a special spot called the third ventricle. This area helps brain fluid, like water, move around your brain and spine. If the cyst gets too big, it can block this fluid, like a leaf blocking water in a pipe. Mostly, these cysts grow slowly and may not cause problems. But sometimes, they can make you have headaches, vision issues, or other symptoms. It's important to watch it to make sure it isn't causing trouble.",G93.0,D33.0,False,True,83.76,0.0,1.0,1.2399999999999949,0.8892857142857146,1.0479999999999992
Cerebral Microbleeds,I61.9,"Cerebral microbleeds are tiny spots of bleeding in the brain. They happen when small blood vessels leak a little blood. These spots are like tiny dots and are so small you need a special picture from an MRI to see them. You wouldn't feel anything or know they were there just by how you feel. Doctors look at these pictures to learn about your brain's health. They help doctors see if there are any hidden issues inside the brain, even though these spots are very, very small.",I62.9,I61.9,True,False,90.6,1.0,0.0,5.599999999999994,0.8303030303030303,-0.31999999999999895
Dilated Ventricles,G91.9,"Imagine your head has a kind of balloon inside it. This balloon is divided into small rooms called ventricles. These hold brain water that helps keep your brain safe. Sometimes, these rooms get bigger than usual. This is what we call dilated ventricles. Like balloons filled with a little too much air, they become larger. It can happen for many reasons, such as getting older. It is not always bad but is important to keep an eye on it. If you feel anything different or odd, it is important to let someone know.",G91.9,G93.89,False,True,77.94,0.0,1.0,7.060000000000002,0.8248138957816378,2.2120000000000006
Cystic Lesion of Choroid Plexus,Q04.8,"Your brain has special parts that help make brain fluid. These parts are called the choroid plexus. Sometimes, little sacs filled with water, called cysts, can form there. Imagine these like water balloons. They are usually small and do not cause problems. Doctors often find them by surprise when they take pictures of your brain for other reasons. Most cysts do not change anything about how your brain works. People with them usually don’t feel them at all. It’s like having a tiny bubble that just sits there without causing harm.",Q04.8,Q04.6,False,True,86.6,0.0,1.0,1.5999999999999943,0.8769230769230771,0.48000000000000115
Empty Sella Syndrome,E23.6,"Empty Sella Syndrome means that the pituitary gland, a tiny part of your brain, appears smaller or missing. Usually, this gland is in a small bony space in your skull called the sella turcica, which looks like a saddle. In this condition, the space seems empty or filled with fluid instead of the gland. Most of the time, this doesn’t cause any trouble, and many people might not know it’s there. It's similar to an empty chair at a movie; everything keeps going on just fine, even with the empty spot.",E23.6,E23.6,True,True,78.38,1.0,1.0,6.6200000000000045,1.626246719160105,2.9240000000000013
Developmental Venous Anomaly,Q28.3,"A Developmental Venous Anomaly, or DVA, is a natural pattern of veins in the brain. It forms when you are growing and is usually not a problem. Most often, it doesn't cause any issues. Doctors might find a DVA during a brain scan even if you have no symptoms. Think of it as a special road in your brain that helps with blood flow. It's just a part of what makes your brain special and nothing to be worried about. This type of vein is just another way your body is unique.",Q28.3,Q28.3,True,True,83.56,1.0,1.0,1.4399999999999977,1.6819672131147543,1.8879999999999997
Cerebral Calcifications,R90.89,"Cerebral calcifications are small, hard spots inside the brain that can show up on imaging scans like an MRI or CT scan. These spots are made up of calcium, a mineral found in our bodies that helps keep our bones strong. Sometimes, these calcifications are normal as people age and don't cause any problems. They're a bit like the hard water spots that can form on a shower door – they are there but don't always affect how things work. These spots can also show up if someone has had an injury, an infection, or a condition affecting the brain. While they are often harmless, they might need to be monitored to ensure they aren't related to any other issues.",R90.89,R90.8,False,True,68.3,0.0,1.0,16.700000000000003,0.8112994350282486,4.140000000000001
Hemangioblastoma,D33.0,"A hemangioblastoma is a kind of tumor that can grow in the brain or spinal cord. Think of it as a small bunch of extra blood vessels. It's not cancer, so it doesn't spread to other body parts. But it can cause problems like headaches or feeling dizzy. Doctors use special pictures of your head to see these lumps. They don't rush to treat it unless it causes issues. Instead, they keep checking to make sure it doesn't grow or start causing trouble. This way, they can take action if they need to.",D33.0,D33.0,True,True,93.54,1.0,1.0,8.540000000000006,1.620964360587002,-0.1080000000000012
Cortical Dysplasia,Q04.3,"Cortical dysplasia happens when parts of the brain don't grow the usual way. Imagine neurons as people sitting in the wrong seats. If this happens, it can mix up messages in the brain. This can lead to problems like seizures, but not always. Many people with cortical dysplasia don't have big issues. It’s often found when doctors look for something else. Picture it like a plot twist in a movie – not causing trouble all the time, but still worth knowing about. So, even if things look different, it doesn’t always mean bad stuff will happen.",Q04.3,Q04.3,True,True,84.78,1.0,1.0,0.21999999999999886,1.7639344262295085,1.644
Diffuse Axonal Injury,S06.2X0A,"A diffuse axonal injury happens when the brain experiences a strong shake or turn, like if you spin around too fast and get dizzy. This shaking can stretch the tiny parts inside the brain, called axons, which usually carry messages. When they stretch too much, they can't send messages correctly. This can change how someone thinks, feels, or moves. Even if the person doesn't pass out, it's still a problem. Doctors do tests to check what's going on, and taking rest helps the brain to get better, just like letting a sprained ankle heal by keeping it still.",S06.2X0A,S06.2X9A,False,True,80.31,0.0,1.0,4.689999999999998,0.8351493848857645,1.7379999999999995
