finding,ICD10_code,PFx,PFx_ICD10_Code,_0_agent_icd10_codes,_0_icd10_matches,_0_pfx_icd10_matches,_0_flesch,accuracy_agent_icd10,accuracy_pfx_icd10,readability_difference,overall_score,log_overall_score
Abdominal Aortic Aneurysm,I71.4,"An abdominal aortic aneurysm is like a weak spot in the wall of a big balloon. Your aorta is a large blood vessel that carries blood from your heart to the rest of your body. Sometimes the walls of the aorta in the belly area are not as strong and can stretch outwards. If it gets too big, it might pop, just like a balloon can burst if it gets too full. That's why it is important to know if you have this because doctors can keep an eye on it to make sure it stays safe.",I71.4,I71.4,True,True,85.62,1.0,1.0,0.6200000000000045,1.7234567901234565,1.475999999999999
Renal Artery Stenosis,I70.1,"Renal Artery Stenosis is when the tubes that bring blood to your kidneys get narrow, like squeezing a tube of toothpaste. When this happens, less blood can reach your kidneys. Your kidneys clean your blood and help keep blood pressure normal. If they don't get enough blood, they have to work harder. This can change how well they do their jobs. Because of this, doctors like to keep an eye on it to make sure your kidneys stay healthy and everything in your body stays balanced. It's like checking tires to make sure there's enough air.",I70.1,I70.1,True,True,91.41,1.0,1.0,6.409999999999997,1.626990553306343,0.3180000000000007
Mesenteric Ischemia,K55.1,"Mesenteric ischemia happens when there isn't enough blood getting to the small intestine, just like how plants need water to survive. Without blood, the intestine can't get what it needs and can get sick. If blood vessels get blocked, blood flow gets worse. This can lead to very bad damage to the intestine. People might feel pain in their belly after eating, and they could lose weight if they stop eating enough. The problem can get serious, so doctors use special tools and tests to check it out and make sure it’s not too bad.",K55.0,K55.0,False,False,80.82,0.0,0.0,4.180000000000007,0.03861003861003856,0.8360000000000014
Inferior Vena Cava Thrombosis,I82.220,"The doctor found something called a thrombosis in the inferior vena cava. This is a big vein that carries blood from your legs and belly back to your heart. A thrombosis means there’s a blood clot inside this vein. Imagine a river that flows smoothly, but now there's a big rock blocking some of it. That's what the blood clot does. It makes it harder for blood to flow right. Knowing about this is important for the doctor to decide what to do next. If you have questions, you can always ask your doctor. It's okay to be curious.",I82.220,I82.2,False,True,85.69,0.0,1.0,0.6899999999999977,0.9183431952662724,0.6620000000000005
Aortic Dissection,I71.00,"An aortic dissection is when there is a tear in the aorta, which is a big blood vessel. It carries blood away from your heart. Imagine it's like a hose with a rip, and blood can leak through the layers. This is dangerous because the aorta is really important for moving blood that has oxygen in it all through your body. It's a serious problem that helps explain why your body needs attention if something feels wrong. Knowing about it helps keep you safe and healthy.",I71.0,I71.00,True,False,82.34,1.0,0.0,2.6599999999999966,0.8546448087431695,1.3319999999999994
Aortic Aneurysm,I71.4,"An aortic aneurysm is a bulge in the big blood tube, or aorta, that carries blood from your heart. Think of it like a bubble in a garden hose. If the hose becomes weak in one spot, it can puff outwards. This usually happens in the belly area. If the puff gets too big, it might burst, which can be harmful. Doctors keep a close eye on it to make sure it doesn't grow too large, and sometimes they offer tips on how to stay healthy to keep it small.",I71.4,I71.4,True,True,90.09,1.0,1.0,5.090000000000003,1.632840722495895,0.5819999999999994
Portal Vein Thrombosis,I81,"Portal vein thrombosis is when a blood clot blocks the portal vein, like a river. This vein carries blood from your belly to your liver. Think of it as a road where a big rock stops cars, so blood can't reach the liver properly. This matters because it may change how your liver works. Doctors often find this by accident when looking at pictures of your insides for other reasons. Keeping blood flowing right is important for health, just like a road that should be clear for cars to drive on.",I81,I81,True,True,81.43,1.0,1.0,3.569999999999993,1.6437636761487966,2.3139999999999987
Hepatic Vein Thrombosis,I82.0,"Hepatic vein thrombosis means there is a clot in the veins that take blood from your liver. It's a bit like a traffic jam, stopping the blood from moving as it should. This can cause problems for the liver, like making your belly hurt or swell. You might also feel really tired or not well. Sometimes, this happens because of reasons like injury or illness. It is good to pay attention to how you feel and tell someone if you notice changes. This helps in figuring out what’s going on.",I82.0,I82.0,True,True,83.76,1.0,1.0,1.2399999999999949,1.6892857142857145,1.847999999999999
Ovarian Cyst,N83.20,"An ovarian cyst is a small sac filled with fluid that forms on an ovary. Ovaries are where women's eggs develop. Picture a little water balloon attached to the ovary. Usually, these cysts are harmless and go away on their own without causing any trouble. You might not even know it's there since they often don’t cause any symptoms. However, some cysts can lead to discomfort or require medical care. If you ever notice unexplained pain or changes, it's important to inform a doctor, as some cysts may need closer monitoring or treatment.",N83.20,N83.2,False,True,74.9,0.0,1.0,10.099999999999994,0.8180180180180181,2.8199999999999994
Splenic Vein Thrombosis,I82.8,"Splenic vein thrombosis means there's a blood clot in the vein that carries blood away from your spleen. Imagine this vein as a pipe in your home. If the pipe gets blocked, water doesn't flow properly. Similarly, the clot makes it hard for blood to flow out from your spleen. This can cause belly pain and sometimes makes the spleen bigger. It's important because it can cause more problems. A healthcare professional should check it to decide how to help blood move better again.",I82.891,I82.890,False,False,84.68,0.0,0.0,0.3199999999999932,0.1515151515151523,0.06399999999999864
